,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(4,13)",,True,3,"[4, 14, 18, 13, 16]",2,0.0,2,2,0,-0.001,0,1
1,"(4,13)",,True,3,"[4, 14, 18, 13, 16]",2,0.0,2,2,0,-0.001,0,1
2,"(14,0)",,True,4,"[14, 0, 12, 18, 13]",3,0.011695906432748001,4,4,0,-0.001,0,1
3,"(14,0)",,True,4,"[14, 0, 12, 18, 13]",3,0.011695906432748001,4,4,0,-0.001,0,1
4,7:2,assassinate,True,5,"[10, 7, 14, 12, 16]",4,0.029239766081871003,6,6,0,-0.001,0,1
5,7:2,assassinate,True,5,"[10, 7, 14, 12, 16]",4,0.029239766081871003,6,6,0,-0.001,0,1
6,4:4,assassinate,True,4,"[9, 2, 0, 4, 1]",3,0.017543859649122,8,8,0,-0.001,0,1
7,4:4,assassinate,True,4,"[9, 2, 0, 4, 1]",3,0.017543859649122,8,8,0,-0.001,0,1
8,12:2,assassinate,True,4,"[11, 15, 6, 12, 2]",2,0.005847953216374001,10,10,0,-0.001,0,1
9,12:2,assassinate,True,4,"[11, 15, 6, 12, 2]",2,0.005847953216374001,10,10,0,-0.001,0,1
10,17:4,assassinate,True,4,"[16, 1, 7, 9, 17]",2,0.011695906432748001,12,12,0,-0.001,0,1
11,17:4,assassinate,True,4,"[16, 1, 7, 9, 17]",2,0.011695906432748001,12,12,0,-0.001,0,1
12,19:4,assassinate,True,4,"[3, 14, 18, 9, 19]",1,0.0,14,14,0,-0.001,0,1
13,19:4,assassinate,True,4,"[3, 14, 18, 9, 19]",1,0.0,14,14,0,-0.001,0,1
14,"(8,1)",,True,6,"[8, 12, 6, 1, 17]",1,0.0,15,15,1,0.0,0,1
15,"(8,1)",,True,6,"[8, 12, 6, 1, 17]",1,0.0,15,15,1,0.0,0,1
16,"(4,1)",,True,8,"[0, 4, 19, 1, 7]",1,0.0,14,15,2,0.017543859649122,1,1
17,"(4,1)",,True,8,"[0, 4, 19, 1, 7]",1,0.0,14,15,2,0.017543859649122,1,1
18,2:2,assassinate,True,9,"[15, 10, 7, 2, 12]",3,0.029239766081871003,16,17,2,0.017543859649122,1,1
19,2:2,assassinate,True,9,"[15, 10, 7, 2, 12]",3,0.029239766081871003,16,17,2,0.017543859649122,1,1
20,9:4,assassinate,True,9,"[10, 3, 9, 19, 18]",2,0.005847953216374001,16,18,2,0.029239766081871003,2,1
21,9:4,assassinate,True,9,"[10, 3, 9, 19, 18]",2,0.005847953216374001,16,18,2,0.029239766081871003,2,1
22,14:4,assassinate,True,8,"[11, 2, 19, 15, 14]",2,0.005847953216374001,15,18,2,0.023391812865497002,3,1
23,14:4,assassinate,True,8,"[11, 2, 19, 15, 14]",2,0.005847953216374001,15,18,2,0.023391812865497002,3,1
24,"(14,5)",,True,10,"[14, 5, 15, 10, 11]",2,0.040935672514619006,15,18,2,0.040935672514619006,3,1
25,"(14,5)",,True,10,"[14, 5, 15, 10, 11]",2,0.040935672514619006,15,18,2,0.040935672514619006,3,1
26,"(11,1)",,True,12,"[17, 16, 11, 1, 14]",2,0.05847953216374201,14,18,3,0.18128654970760202,4,1
27,"(11,1)",,True,12,"[17, 16, 11, 1, 14]",2,0.05847953216374201,14,18,3,0.18128654970760202,4,1
28,"(18,14)",,True,14,"[18, 8, 14, 17, 16]",2,0.06432748538011601,12,18,3,0.228070175438596,6,1
29,"(18,14)",,True,14,"[18, 8, 14, 17, 16]",2,0.06432748538011601,12,18,3,0.228070175438596,6,1
30,"(19,14)",,True,15,"[16, 4, 19, 9, 14]",2,0.12865497076023302,12,19,3,0.25730994152046704,7,1
31,"(19,14)",,True,15,"[16, 4, 19, 9, 14]",2,0.12865497076023302,12,19,3,0.25730994152046704,7,1
32,"(1,9)",,True,18,"[1, 5, 2, 17, 9]",4,0.242690058479532,10,19,4,0.450292397660818,9,1
33,"(1,9)",,True,18,"[1, 5, 2, 17, 9]",4,0.242690058479532,10,19,4,0.450292397660818,9,1
34,"(10,12)",,True,19,"[10, 16, 17, 12, 9]",4,0.29824561403508704,8,19,4,0.39181286549707606,11,1
35,"(10,12)",,True,19,"[10, 16, 17, 12, 9]",4,0.29824561403508704,8,19,4,0.39181286549707606,11,1
36,"(6,8)",,True,22,"[6, 17, 8, 15, 16]",4,0.269005847953216,6,19,5,0.450292397660818,13,1
37,"(6,8)",,True,22,"[6, 17, 8, 15, 16]",4,0.269005847953216,6,19,5,0.450292397660818,13,1
38,19:8,assassinate,True,20,"[9, 6, 13, 19, 10]",3,0.09941520467836201,6,20,5,0.20955165692007702,14,1
39,19:8,assassinate,True,20,"[9, 6, 13, 19, 10]",3,0.09941520467836201,6,20,5,0.20955165692007702,14,1
40,15:2,assassinate,True,21,"[16, 8, 15, 11, 13]",4,0.12426900584795302,6,21,5,0.197855750487329,15,1
41,15:2,assassinate,True,21,"[16, 8, 15, 11, 13]",4,0.12426900584795302,6,21,5,0.197855750487329,15,1
42,3:2,assassinate,True,18,"[17, 16, 11, 3, 0]",4,0.10721247563352801,8,23,3,0.028265107212475,15,1
43,3:2,assassinate,True,18,"[17, 16, 11, 3, 0]",4,0.10721247563352801,8,23,3,0.028265107212475,15,1
44,"(14,1)",,True,21,"[14, 0, 1, 15, 12]",4,0.10477582846003801,8,24,4,0.159844054580896,16,1
45,"(14,1)",,True,21,"[14, 0, 1, 15, 12]",4,0.10477582846003801,8,24,4,0.159844054580896,16,1
46,2:2,assassinate,True,22,"[10, 9, 16, 2, 6]",3,0.025730994152046,6,24,4,0.12651072124756302,18,1
47,2:2,assassinate,True,22,"[10, 9, 16, 2, 6]",3,0.025730994152046,6,24,4,0.12651072124756302,18,1
48,10:8,assassinate,True,20,"[8, 19, 10, 4, 0]",3,0.026315789473684,4,24,4,0.140350877192982,20,1
49,10:8,assassinate,True,20,"[8, 19, 10, 4, 0]",3,0.026315789473684,4,24,4,0.140350877192982,20,1
50,"(1,4)",,True,23,"[15, 5, 1, 4, 13]",3,0.042300194931773005,2,24,5,0.21481481481481401,22,1
51,"(1,4)",,True,23,"[15, 5, 1, 4, 13]",3,0.042300194931773005,2,24,5,0.21481481481481401,22,1
52,18:10,assassinate,True,16,"[11, 8, 16, 18, 10]",2,0.0029239766081870003,2,25,3,0.08187134502923901,23,1
53,18:10,assassinate,True,16,"[11, 8, 16, 18, 10]",2,0.0029239766081870003,2,25,3,0.08187134502923901,23,1
54,"(18,13)",,True,18,"[18, 10, 11, 13, 4]",2,0.005847953216374001,0,25,3,0.031189083820662003,25,1
55,"(18,13)",,True,18,"[18, 10, 11, 13, 4]",2,0.005847953216374001,0,25,3,0.031189083820662003,25,1
56,"(8,15)",,True,19,"[13, 6, 8, 15, 4]",2,0.005847953216374001,-2,25,3,0.05847953216374201,27,1
57,"(8,15)",,True,19,"[13, 6, 8, 15, 4]",2,0.005847953216374001,-2,25,3,0.05847953216374201,27,1
58,"(14,0)",,True,20,"[14, 0, 8, 2, 4]",3,0.08187134502923901,0,27,3,0.05847953216374201,27,1
59,"(14,0)",,True,20,"[14, 0, 8, 2, 4]",3,0.08187134502923901,0,27,3,0.05847953216374201,27,1
60,4:2,assassinate,True,21,"[2, 10, 3, 12, 4]",2,0.005847953216374001,0,28,3,0.014619883040935,28,1
61,4:2,assassinate,True,21,"[2, 10, 3, 12, 4]",2,0.005847953216374001,0,28,3,0.014619883040935,28,1
62,"(16,8)",,True,24,"[18, 3, 16, 10, 8]",2,0.003898635477582,0,29,3,0.007017543859649001,29,1
63,"(16,8)",,True,24,"[18, 3, 16, 10, 8]",2,0.003898635477582,0,29,3,0.007017543859649001,29,1
64,"(1,17)",,True,25,"[1, 12, 6, 17, 11]",3,0.063840155945419,0,30,4,0.082748538011695,30,1
65,"(1,17)",,True,25,"[1, 12, 6, 17, 11]",3,0.063840155945419,0,30,4,0.082748538011695,30,1
66,6:6,assassinate,True,24,"[13, 12, 2, 4, 6]",4,0.14571150097465801,2,32,4,0.06968810916179301,30,1
67,6:6,assassinate,True,24,"[13, 12, 2, 4, 6]",4,0.14571150097465801,2,32,4,0.06968810916179301,30,1
68,11:4,assassinate,True,24,"[9, 2, 11, 3, 12]",5,0.185575048732943,4,34,4,0.049317738791423,30,1
69,11:4,assassinate,True,24,"[9, 2, 11, 3, 12]",5,0.185575048732943,4,34,4,0.049317738791423,30,1
70,7:8,assassinate,True,21,"[7, 2, 15, 18, 19]",5,0.242690058479532,6,36,4,0.047758284600389,30,1
71,7:8,assassinate,True,21,"[7, 2, 15, 18, 19]",5,0.242690058479532,6,36,4,0.047758284600389,30,1
72,13:12,assassinate,True,17,"[2, 9, 8, 1, 13]",4,0.242690058479532,8,38,3,0.052631578947368,30,1
73,13:12,assassinate,True,17,"[2, 9, 8, 1, 13]",4,0.242690058479532,8,38,3,0.052631578947368,30,1
74,"(1,11)",,True,19,"[12, 1, 11, 6, 14]",4,0.22222222222222202,10,40,4,0.114035087719298,30,1
75,"(1,11)",,True,19,"[12, 1, 11, 6, 14]",4,0.22222222222222202,10,40,4,0.114035087719298,30,1
76,"(16,0)",,True,20,"[16, 5, 4, 0, 7]",3,0.19883040935672502,12,42,4,0.122807017543859,30,1
77,"(16,0)",,True,20,"[16, 5, 4, 0, 7]",3,0.19883040935672502,12,42,4,0.122807017543859,30,1
78,10:8,assassinate,True,18,"[1, 5, 3, 10, 18]",2,0.087719298245614,12,43,4,0.20175438596491202,31,1
79,10:8,assassinate,True,18,"[1, 5, 3, 10, 18]",2,0.087719298245614,12,43,4,0.20175438596491202,31,1
80,9:8,assassinate,True,16,"[8, 9, 16, 2, 4]",2,0.16374269005847902,12,44,3,0.23976608187134502,32,1
81,9:8,assassinate,True,16,"[8, 9, 16, 2, 4]",2,0.16374269005847902,12,44,3,0.23976608187134502,32,1
82,"(15,1)",,True,17,"[16, 6, 15, 1, 13]",2,0.16374269005847902,14,46,3,0.14619883040935602,32,1
83,"(15,1)",,True,17,"[16, 6, 15, 1, 13]",2,0.16374269005847902,14,46,3,0.14619883040935602,32,1
84,3:4,assassinate,True,17,"[3, 19, 9, 12, 18]",1,0.0,14,47,3,0.11695906432748501,33,1
85,3:4,assassinate,True,17,"[3, 19, 9, 12, 18]",1,0.0,14,47,3,0.11695906432748501,33,1
86,"(8,6)",,True,14,"[12, 1, 8, 5, 6]",1,0.0,12,47,3,0.18713450292397601,35,1
87,"(8,6)",,True,14,"[12, 1, 8, 5, 6]",1,0.0,12,47,3,0.18713450292397601,35,1
88,"(11,10)",,True,13,"[11, 10, 2, 16, 6]",1,0.0,10,47,2,0.105263157894736,37,1
89,"(11,10)",,True,13,"[11, 10, 2, 16, 6]",1,0.0,10,47,2,0.105263157894736,37,1
90,"(11,8)",,True,16,"[11, 4, 2, 9, 8]",3,0.08479532163742601,8,47,2,0.23391812865497003,39,1
91,"(11,8)",,True,16,"[11, 4, 2, 9, 8]",3,0.08479532163742601,8,47,2,0.23391812865497003,39,1
92,"(7,11)",,True,19,"[7, 3, 0, 2, 11]",3,0.20857699805068203,10,49,2,0.127680311890838,39,1
93,"(7,11)",,True,19,"[7, 3, 0, 2, 11]",3,0.20857699805068203,10,49,2,0.127680311890838,39,1
