,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(4,8)",,True,2,"[4, 8, 16, 19, 17]",0,-0.001,0,0,0,-0.001,0,1
1,"(4,8)",,True,2,"[4, 8, 16, 19, 17]",0,-0.001,0,0,0,-0.001,0,1
2,"(7,10)",,True,4,"[7, 10, 14, 5, 16]",1,0.0,2,2,0,-0.001,0,1
3,"(7,10)",,True,4,"[7, 10, 14, 5, 16]",1,0.0,2,2,0,-0.001,0,1
4,"(15,13)",,True,6,"[15, 13, 0, 18, 19]",1,0.0,4,4,0,-0.001,0,1
5,"(15,13)",,True,6,"[15, 13, 0, 18, 19]",1,0.0,4,4,0,-0.001,0,1
6,8:6,assassinate,True,2,"[15, 8, 11, 2, 18]",0,-0.001,5,5,0,-0.001,0,1
7,8:6,assassinate,True,2,"[15, 8, 11, 2, 18]",0,-0.001,5,5,0,-0.001,0,1
8,"(3,11)",,True,4,"[3, 11, 15, 7, 6]",0,-0.001,5,5,0,-0.001,0,1
9,"(3,11)",,True,4,"[3, 11, 15, 7, 6]",0,-0.001,5,5,0,-0.001,0,1
10,"(14,4)",,True,6,"[14, 4, 5, 19, 7]",0,-0.001,5,5,0,-0.001,0,1
11,"(14,4)",,True,6,"[14, 4, 5, 19, 7]",0,-0.001,5,5,0,-0.001,0,1
12,"(18,2)",,False,8,"[18, 2, 3, 0, 11]",0,-0.001,5,5,0,-0.001,0,1
13,"(18,2)",,False,8,"[18, 2, 3, 0, 11]",0,-0.001,5,5,0,-0.001,0,1
14,"(18,7)",,False,10,"[18, 7, 11, 8, 19]",0,-0.001,5,5,0,-0.001,0,1
15,"(18,7)",,False,10,"[18, 7, 11, 8, 19]",0,-0.001,5,5,0,-0.001,0,1
16,"(15,16)",,False,12,"[15, 16, 5, 3, 9]",0,-0.001,5,5,0,-0.001,0,1
17,"(15,16)",,False,12,"[15, 16, 5, 3, 9]",0,-0.001,5,5,0,-0.001,0,1
18,"(17,14)",,True,14,"[17, 14, 10, 7, 4]",1,0.0,7,7,0,-0.001,0,1
19,"(17,14)",,True,14,"[17, 14, 10, 7, 4]",1,0.0,7,7,0,-0.001,0,1
20,"(2,1)",,True,16,"[2, 13, 5, 10, 1]",1,0.0,8,8,1,0.0,0,1
21,"(2,1)",,True,16,"[2, 13, 5, 10, 1]",1,0.0,8,8,1,0.0,0,1
22,"(4,19)",,False,16,"[4, 19, 18, 0, 10]",1,0.0,10,10,0,-0.001,0,1
23,"(4,19)",,False,16,"[4, 19, 18, 0, 10]",1,0.0,10,10,0,-0.001,0,1
24,"(16,14)",,False,18,"[10, 16, 3, 5, 14]",2,0.032163742690058006,12,12,0,-0.001,0,1
25,"(16,14)",,False,18,"[10, 16, 3, 5, 14]",2,0.032163742690058006,12,12,0,-0.001,0,1
26,"(15,6)",,False,18,"[15, 12, 7, 6, 11]",2,0.055555555555555004,14,14,0,-0.001,0,1
27,"(15,6)",,False,18,"[15, 12, 7, 6, 11]",2,0.055555555555555004,14,14,0,-0.001,0,1
28,"(17,15)",,False,21,"[17, 16, 9, 15, 11]",2,0.044639376218323,16,16,0,-0.001,0,1
29,"(17,15)",,False,21,"[17, 16, 9, 15, 11]",2,0.044639376218323,16,16,0,-0.001,0,1
