,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(7,15)",,True,2,"[7, 15, 17, 11, 0]",0,-0.001,0,0,0,-0.001,0,1
1,"(7,15)",,True,2,"[7, 15, 17, 11, 0]",0,-0.001,0,0,0,-0.001,0,1
2,"(14,19)",,True,4,"[14, 19, 7, 13, 16]",1,0.0,2,2,0,-0.001,0,1
3,"(14,19)",,True,4,"[14, 19, 7, 13, 16]",1,0.0,2,2,0,-0.001,0,1
4,"(1,6)",,True,6,"[1, 6, 9, 7, 3]",1,0.0,3,3,1,0.0,0,1
5,"(1,6)",,True,6,"[1, 6, 9, 7, 3]",1,0.0,3,3,1,0.0,0,1
6,5:2,assassinate,True,6,"[10, 13, 17, 5, 4]",0,-0.001,2,3,1,0.0,1,1
7,5:2,assassinate,True,6,"[10, 13, 17, 5, 4]",0,-0.001,2,3,1,0.0,1,1
8,16:4,assassinate,True,6,"[13, 16, 10, 17, 4]",2,0.005847953216374001,4,5,1,0.0,1,1
9,16:4,assassinate,True,6,"[13, 16, 10, 17, 4]",2,0.005847953216374001,4,5,1,0.0,1,1
10,"(14,11)",,True,8,"[14, 11, 10, 0, 8]",2,0.017543859649122,6,7,1,0.0,1,1
11,"(14,11)",,True,8,"[14, 11, 10, 0, 8]",2,0.017543859649122,6,7,1,0.0,1,1
12,"(12,1)",,True,10,"[12, 1, 7, 17, 10]",2,0.035087719298245,6,8,2,0.05847953216374201,2,1
13,"(12,1)",,True,10,"[12, 1, 7, 17, 10]",2,0.035087719298245,6,8,2,0.05847953216374201,2,1
14,12:6,assassinate,True,9,"[2, 12, 16, 9, 19]",1,0.0,7,9,1,0.0,2,1
15,12:6,assassinate,True,9,"[2, 12, 16, 9, 19]",1,0.0,7,9,1,0.0,2,1
16,"(13,12)",,True,11,"[13, 12, 8, 17, 14]",1,0.0,7,9,1,0.0,2,1
17,"(13,12)",,True,11,"[13, 12, 8, 17, 14]",1,0.0,7,9,1,0.0,2,1
18,3:4,assassinate,True,10,"[3, 6, 11, 8, 14]",0,-0.001,6,9,1,0.0,3,1
19,3:4,assassinate,True,10,"[3, 6, 11, 8, 14]",0,-0.001,6,9,1,0.0,3,1
20,"(0,8)",,True,10,"[14, 0, 8, 7, 5]",0,-0.001,5,9,1,0.0,4,1
21,"(0,8)",,True,10,"[14, 0, 8, 7, 5]",0,-0.001,5,9,1,0.0,4,1
22,"(12,10)",,True,12,"[12, 10, 16, 19, 11]",0,-0.001,3,9,1,0.0,6,1
23,"(12,10)",,True,12,"[12, 10, 16, 19, 11]",0,-0.001,3,9,1,0.0,6,1
