,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(14,1)",,False,2,"[14, 1, 13, 18, 2]",0,-0.001,-1,0,1,0.0,1,1
1,"(14,1)",,False,2,"[14, 1, 13, 18, 2]",0,-0.001,-1,0,1,0.0,1,1
2,"(8,12)",,False,4,"[8, 12, 7, 19, 3]",0,-0.001,-3,0,1,0.0,3,1
3,"(8,12)",,False,4,"[8, 12, 7, 19, 3]",0,-0.001,-3,0,1,0.0,3,1
4,"(18,12)",,False,6,"[18, 12, 14, 10, 13]",0,-0.001,-5,0,1,0.0,5,1
5,"(18,12)",,False,6,"[18, 12, 14, 10, 13]",0,-0.001,-5,0,1,0.0,5,1
6,"(1,4)",,False,8,"[3, 14, 13, 1, 4]",1,0.0,-6,0,2,0.011695906432748001,6,1
7,"(1,4)",,False,8,"[3, 14, 13, 1, 4]",1,0.0,-6,0,2,0.011695906432748001,6,1
8,"(10,12)",,False,10,"[10, 12, 16, 18, 17]",1,0.0,-8,0,2,0.011695906432748001,8,1
9,"(10,12)",,False,10,"[10, 12, 16, 18, 17]",1,0.0,-8,0,2,0.011695906432748001,8,1
10,"(10,7)",,False,12,"[10, 0, 9, 11, 7]",1,0.0,-10,0,2,0.052631578947368,10,1
11,"(10,7)",,False,12,"[10, 0, 9, 11, 7]",1,0.0,-10,0,2,0.052631578947368,10,1
12,"(15,1)",,True,14,"[15, 6, 19, 1, 13]",2,0.070175438596491,-11,0,3,0.134502923976608,11,1
13,"(15,1)",,True,14,"[15, 6, 19, 1, 13]",2,0.070175438596491,-11,0,3,0.134502923976608,11,1
14,"(1,5)",,True,16,"[11, 1, 5, 16, 10]",2,0.070175438596491,-13,0,4,0.210526315789473,13,1
15,"(1,5)",,True,16,"[11, 1, 5, 16, 10]",2,0.070175438596491,-13,0,4,0.210526315789473,13,1
16,"(4,6)",,False,18,"[13, 9, 4, 6, 5]",2,0.08187134502923901,-15,0,4,0.25730994152046704,15,1
17,"(4,6)",,False,18,"[13, 9, 4, 6, 5]",2,0.08187134502923901,-15,0,4,0.25730994152046704,15,1
18,"(14,3)",,False,18,"[14, 3, 8, 9, 17]",2,0.08187134502923901,-17,0,4,0.321637426900584,17,1
19,"(14,3)",,False,18,"[14, 3, 8, 9, 17]",2,0.08187134502923901,-17,0,4,0.321637426900584,17,1
20,"(14,17)",,False,20,"[14, 19, 7, 12, 17]",2,0.087719298245614,-19,0,4,0.286549707602339,19,1
21,"(14,17)",,False,20,"[14, 19, 7, 12, 17]",2,0.087719298245614,-19,0,4,0.286549707602339,19,1
22,"(2,18)",,False,22,"[3, 2, 18, 11, 13]",2,0.09356725146198801,-21,0,4,0.242690058479532,21,1
23,"(2,18)",,False,22,"[3, 2, 18, 11, 13]",2,0.09356725146198801,-21,0,4,0.242690058479532,21,1
24,12:8,assassinate,True,19,"[11, 8, 12, 2, 18]",2,0.087719298245614,-23,0,4,0.306042884990253,23,1
25,12:8,assassinate,True,19,"[11, 8, 12, 2, 18]",2,0.087719298245614,-23,0,4,0.306042884990253,23,1
26,"(17,2)",,True,19,"[11, 14, 17, 2, 4]",2,0.087719298245614,-25,0,4,0.242690058479532,25,1
27,"(17,2)",,True,19,"[11, 14, 17, 2, 4]",2,0.087719298245614,-25,0,4,0.242690058479532,25,1
28,"(7,3)",,True,19,"[6, 4, 7, 12, 3]",2,0.087719298245614,-27,0,4,0.321637426900584,27,1
29,"(7,3)",,True,19,"[6, 4, 7, 12, 3]",2,0.087719298245614,-27,0,4,0.321637426900584,27,1
30,"(17,13)",,False,21,"[3, 17, 13, 5, 12]",3,0.132553606237816,-29,0,4,0.270955165692007,29,1
31,"(17,13)",,False,21,"[3, 17, 13, 5, 12]",3,0.132553606237816,-29,0,4,0.270955165692007,29,1
32,"(10,1)",,False,23,"[15, 19, 13, 10, 1]",4,0.14278752436647102,-31,0,5,0.291910331384015,31,1
33,"(10,1)",,False,23,"[15, 19, 13, 10, 1]",4,0.14278752436647102,-31,0,5,0.291910331384015,31,1
34,"(1,2)",,False,25,"[1, 11, 2, 14, 17]",5,0.19346978557504801,-33,0,6,0.30263157894736803,33,1
35,"(1,2)",,False,25,"[1, 11, 2, 14, 17]",5,0.19346978557504801,-33,0,6,0.30263157894736803,33,1
36,"(12,1)",,False,25,"[14, 12, 18, 1, 16]",5,0.25802005012531304,-33,1,6,0.307296017822333,34,1
37,"(12,1)",,False,25,"[14, 12, 18, 1, 16]",5,0.25802005012531304,-33,1,6,0.307296017822333,34,1
38,"(5,11)",,False,27,"[5, 7, 11, 8, 16]",6,0.252582846003898,-33,2,6,0.277387914230019,35,1
39,"(5,11)",,False,27,"[5, 7, 11, 8, 16]",6,0.252582846003898,-33,2,6,0.277387914230019,35,1
40,"(18,1)",,False,27,"[18, 3, 1, 12, 5]",6,0.29083820662768,-31,4,6,0.24580896686159803,35,1
41,"(18,1)",,False,27,"[18, 3, 1, 12, 5]",6,0.29083820662768,-31,4,6,0.24580896686159803,35,1
