,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(7,1)",,False,2,"[7, 9, 18, 1, 11]",0,-0.001,-1,0,1,0.0,1,1
1,"(7,1)",,False,2,"[7, 9, 18, 1, 11]",0,-0.001,-1,0,1,0.0,1,1
2,"(6,4)",,False,4,"[6, 4, 11, 8, 15]",0,-0.001,-3,0,1,0.0,3,1
3,"(6,4)",,False,4,"[6, 4, 11, 8, 15]",0,-0.001,-3,0,1,0.0,3,1
4,"(8,12)",,False,6,"[8, 12, 2, 6, 5]",0,-0.001,-5,0,1,0.0,5,1
5,"(8,12)",,False,6,"[8, 12, 2, 6, 5]",0,-0.001,-5,0,1,0.0,5,1
6,"(5,1)",,False,8,"[5, 2, 7, 1, 11]",0,-0.001,-7,0,2,0.023391812865497002,7,1
7,"(5,1)",,False,8,"[5, 2, 7, 1, 11]",0,-0.001,-7,0,2,0.023391812865497002,7,1
8,"(1,16)",,False,8,"[1, 16, 18, 7, 2]",0,-0.001,-9,0,2,0.023391812865497002,9,1
9,"(1,16)",,False,8,"[1, 16, 18, 7, 2]",0,-0.001,-9,0,2,0.023391812865497002,9,1
10,"(10,7)",,False,10,"[9, 10, 17, 7, 18]",0,-0.001,-11,0,2,0.035087719298245,11,1
11,"(10,7)",,False,10,"[9, 10, 17, 7, 18]",0,-0.001,-11,0,2,0.035087719298245,11,1
12,"(1,19)",,False,12,"[1, 19, 11, 17, 14]",0,-0.001,-13,0,3,0.07602339181286501,13,1
13,"(1,19)",,False,12,"[1, 19, 11, 17, 14]",0,-0.001,-13,0,3,0.07602339181286501,13,1
14,"(1,8)",,False,12,"[1, 0, 15, 7, 8]",0,-0.001,-15,0,4,0.16959064327485301,15,1
15,"(1,8)",,False,12,"[1, 0, 15, 7, 8]",0,-0.001,-15,0,4,0.16959064327485301,15,1
16,"(8,11)",,False,12,"[8, 11, 4, 14, 3]",0,-0.001,-17,0,3,0.09941520467836201,17,1
17,"(8,11)",,False,12,"[8, 11, 4, 14, 3]",0,-0.001,-17,0,3,0.09941520467836201,17,1
18,"(19,4)",,False,14,"[19, 15, 4, 6, 3]",0,-0.001,-19,0,3,0.06432748538011601,19,1
19,"(19,4)",,False,14,"[19, 15, 4, 6, 3]",0,-0.001,-19,0,3,0.06432748538011601,19,1
