,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(8,7)",,True,2,"[8, 7, 10, 3, 11]",0,-0.001,0,0,0,-0.001,0,1
1,"(8,7)",,True,2,"[8, 7, 10, 3, 11]",0,-0.001,0,0,0,-0.001,0,1
2,"(1,12)",,False,4,"[1, 12, 8, 14, 11]",0,-0.001,-1,0,1,0.0,1,1
3,"(1,12)",,False,4,"[1, 12, 8, 14, 11]",0,-0.001,-1,0,1,0.0,1,1
4,"(7,19)",,False,6,"[7, 19, 15, 6, 18]",1,0.0,-1,0,1,0.0,1,1
5,"(7,19)",,False,6,"[7, 19, 15, 6, 18]",1,0.0,-1,0,1,0.0,1,1
6,"(10,7)",,False,8,"[10, 7, 14, 12, 9]",1,0.0,-1,0,1,0.0,1,1
7,"(10,7)",,False,8,"[10, 7, 14, 12, 9]",1,0.0,-1,0,1,0.0,1,1
8,"(13,1)",,False,10,"[11, 13, 18, 1, 3]",1,0.0,-2,0,2,0.011695906432748001,2,1
9,"(13,1)",,False,10,"[11, 13, 18, 1, 3]",1,0.0,-2,0,2,0.011695906432748001,2,1
10,"(19,13)",,False,12,"[3, 19, 10, 11, 13]",1,0.0,-4,0,2,0.06432748538011601,4,1
11,"(19,13)",,False,12,"[3, 19, 10, 11, 13]",1,0.0,-4,0,2,0.06432748538011601,4,1
12,"(2,15)",,False,12,"[2, 15, 0, 7, 13]",1,0.0,-6,0,2,0.052631578947368,6,1
13,"(2,15)",,False,12,"[2, 15, 0, 7, 13]",1,0.0,-6,0,2,0.052631578947368,6,1
14,"(4,2)",,False,14,"[4, 2, 6, 14, 8]",2,0.06432748538011601,-6,0,2,0.06432748538011601,6,1
15,"(4,2)",,False,14,"[4, 2, 6, 14, 8]",2,0.06432748538011601,-6,0,2,0.06432748538011601,6,1
16,"(11,1)",,False,16,"[11, 2, 1, 4, 12]",3,0.29824561403508704,-4,2,3,0.16959064327485301,6,1
17,"(11,1)",,False,16,"[11, 2, 1, 4, 12]",3,0.29824561403508704,-4,2,3,0.16959064327485301,6,1
18,"(7,11)",,False,18,"[7, 4, 11, 3, 13]",4,0.30116959064327403,-2,4,3,0.09941520467836201,6,1
19,"(7,11)",,False,18,"[7, 4, 11, 3, 13]",4,0.30116959064327403,-2,4,3,0.09941520467836201,6,1
20,"(0,6)",,False,18,"[0, 7, 6, 12, 15]",3,0.07309941520467801,-2,5,3,0.08187134502923901,7,1
21,"(0,6)",,False,18,"[0, 7, 6, 12, 15]",3,0.07309941520467801,-2,5,3,0.08187134502923901,7,1
22,"(13,9)",,False,20,"[15, 4, 13, 0, 9]",3,0.10331384015594501,-2,6,3,0.11500974658869301,8,1
23,"(13,9)",,False,20,"[15, 4, 13, 0, 9]",3,0.10331384015594501,-2,6,3,0.11500974658869301,8,1
24,"(8,19)",,False,20,"[17, 8, 19, 11, 4]",4,0.12865497076023302,0,8,3,0.08479532163742601,8,1
25,"(8,19)",,False,20,"[17, 8, 19, 11, 4]",4,0.12865497076023302,0,8,3,0.08479532163742601,8,1
26,"(19,7)",,False,18,"[19, 18, 2, 6, 7]",4,0.22222222222222202,0,9,2,0.245614035087719,9,1
27,"(19,7)",,False,18,"[19, 18, 2, 6, 7]",4,0.22222222222222202,0,9,2,0.245614035087719,9,1
28,"(7,5)",,False,20,"[15, 17, 7, 9, 5]",5,0.32748538011695905,2,11,2,0.122807017543859,9,1
29,"(7,5)",,False,20,"[15, 17, 7, 9, 5]",5,0.32748538011695905,2,11,2,0.122807017543859,9,1
30,"(0,6)",,False,20,"[0, 5, 15, 6, 10]",4,0.205653021442495,2,12,2,0.210526315789473,10,1
31,"(0,6)",,False,20,"[0, 5, 15, 6, 10]",4,0.205653021442495,2,12,2,0.210526315789473,10,1
32,"(0,12)",,False,21,"[0, 7, 12, 17, 18]",3,0.067251461988304,4,14,2,0.05847953216374201,10,1
33,"(0,12)",,False,21,"[0, 7, 12, 17, 18]",3,0.067251461988304,4,14,2,0.05847953216374201,10,1
34,"(11,19)",,False,21,"[11, 18, 3, 19, 17]",3,0.020467836257309,6,16,2,0.017543859649122,10,1
35,"(11,19)",,False,21,"[11, 18, 3, 19, 17]",3,0.020467836257309,6,16,2,0.017543859649122,10,1
36,"(2,9)",,False,23,"[10, 2, 17, 12, 9]",3,0.027290448343079,8,18,2,0.017543859649122,10,1
37,"(2,9)",,False,23,"[10, 2, 17, 12, 9]",3,0.027290448343079,8,18,2,0.017543859649122,10,1
38,"(17,5)",,False,25,"[14, 17, 3, 15, 5]",3,0.014132553606237,10,20,2,0.006335282651072,10,1
39,"(17,5)",,False,25,"[14, 17, 3, 15, 5]",3,0.014132553606237,10,20,2,0.006335282651072,10,1
40,"(5,19)",,False,25,"[5, 4, 6, 19, 13]",3,0.008771929824561,12,22,2,0.007309941520467001,10,1
41,"(5,19)",,False,25,"[5, 4, 6, 19, 13]",3,0.008771929824561,12,22,2,0.007309941520467001,10,1
42,"(11,17)",,False,27,"[4, 19, 9, 11, 17]",3,0.010136452241715001,14,24,2,0.003898635477582,10,1
43,"(11,17)",,False,27,"[4, 19, 9, 11, 17]",3,0.010136452241715001,14,24,2,0.003898635477582,10,1
44,"(10,17)",,False,27,"[6, 10, 12, 17, 19]",3,0.010721247563352,16,26,1,0.0,10,1
45,"(10,17)",,False,27,"[6, 10, 12, 17, 19]",3,0.010721247563352,16,26,1,0.0,10,1
46,"(17,6)",,False,29,"[17, 6, 5, 19, 3]",4,0.035575048732943,18,28,1,0.0,10,1
47,"(17,6)",,False,29,"[17, 6, 5, 19, 3]",4,0.035575048732943,18,28,1,0.0,10,1
48,"(8,5)",,False,31,"[16, 6, 13, 8, 5]",5,0.073976608187134,20,30,1,0.0,10,1
49,"(8,5)",,False,31,"[16, 6, 13, 8, 5]",5,0.073976608187134,20,30,1,0.0,10,1
50,"(12,2)",,False,31,"[4, 12, 2, 16, 15]",5,0.08976608187134501,22,32,1,0.0,10,1
51,"(12,2)",,False,31,"[4, 12, 2, 16, 15]",5,0.08976608187134501,22,32,1,0.0,10,1
52,"(7,0)",,False,29,"[7, 3, 0, 8, 6]",4,0.073586744639376,24,34,1,0.0,10,1
53,"(7,0)",,False,29,"[7, 3, 0, 8, 6]",4,0.073586744639376,24,34,1,0.0,10,1
