,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(11,1)",,True,2,"[11, 3, 17, 10, 1]",0,-0.001,-1,0,1,0.0,1,1
1,"(11,1)",,True,2,"[11, 3, 17, 10, 1]",0,-0.001,-1,0,1,0.0,1,1
2,"(4,7)",,True,4,"[4, 7, 3, 17, 18]",1,0.0,-1,0,1,0.0,1,1
3,"(4,7)",,True,4,"[4, 7, 3, 17, 18]",1,0.0,-1,0,1,0.0,1,1
4,"(11,4)",,True,6,"[11, 4, 14, 18, 13]",2,0.005847953216374001,1,2,1,0.0,1,1
5,"(11,4)",,True,6,"[11, 4, 14, 18, 13]",2,0.005847953216374001,1,2,1,0.0,1,1
6,8:2,assassinate,True,6,"[8, 5, 6, 12, 17]",2,0.005847953216374001,3,4,1,0.0,1,1
7,8:2,assassinate,True,6,"[8, 5, 6, 12, 17]",2,0.005847953216374001,3,4,1,0.0,1,1
8,15:2,assassinate,True,6,"[16, 8, 7, 15, 10]",1,0.0,4,5,1,0.0,1,1
9,15:2,assassinate,True,6,"[16, 8, 7, 15, 10]",1,0.0,4,5,1,0.0,1,1
10,"(13,15)",,True,8,"[13, 15, 16, 10, 4]",1,0.0,4,5,1,0.0,1,1
11,"(13,15)",,True,8,"[13, 15, 16, 10, 4]",1,0.0,4,5,1,0.0,1,1
12,"(2,11)",,True,10,"[2, 11, 0, 9, 7]",1,0.0,4,5,1,0.0,1,1
13,"(2,11)",,True,10,"[2, 11, 0, 9, 7]",1,0.0,4,5,1,0.0,1,1
14,12:4,assassinate,True,9,"[11, 6, 19, 12, 2]",1,0.0,5,6,1,0.0,1,1
15,12:4,assassinate,True,9,"[11, 6, 19, 12, 2]",1,0.0,5,6,1,0.0,1,1
16,15:6,assassinate,True,7,"[15, 18, 14, 4, 5]",0,-0.001,4,6,1,0.0,2,1
17,15:6,assassinate,True,7,"[15, 18, 14, 4, 5]",0,-0.001,4,6,1,0.0,2,1
18,"(6,1)",,True,9,"[13, 6, 1, 9, 19]",0,-0.001,2,6,2,0.070175438596491,4,1
19,"(6,1)",,True,9,"[13, 6, 1, 9, 19]",0,-0.001,2,6,2,0.070175438596491,4,1
20,"(15,1)",,True,11,"[15, 14, 1, 11, 9]",1,0.0,0,6,3,0.11695906432748501,6,1
21,"(15,1)",,True,11,"[15, 14, 1, 11, 9]",1,0.0,0,6,3,0.11695906432748501,6,1
22,"(10,11)",,True,13,"[10, 7, 8, 11, 6]",2,0.011695906432748001,-2,6,3,0.16959064327485301,8,1
23,"(10,11)",,True,13,"[10, 7, 8, 11, 6]",2,0.011695906432748001,-2,6,3,0.16959064327485301,8,1
24,"(5,10)",,True,15,"[5, 19, 10, 6, 8]",2,0.011695906432748001,-4,6,3,0.070175438596491,10,1
25,"(5,10)",,True,15,"[5, 19, 10, 6, 8]",2,0.011695906432748001,-4,6,3,0.070175438596491,10,1
26,"(16,1)",,True,17,"[11, 4, 16, 7, 1]",2,0.011695906432748001,-6,6,4,0.09356725146198801,12,1
27,"(16,1)",,True,17,"[11, 4, 16, 7, 1]",2,0.011695906432748001,-6,6,4,0.09356725146198801,12,1
