,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(14,5)",,False,2,"[14, 5, 15, 0, 9]",1,0.0,2,2,0,-0.001,0,1
1,"(14,5)",,False,2,"[14, 5, 15, 0, 9]",1,0.0,2,2,0,-0.001,0,1
2,"(6,3)",,False,4,"[6, 3, 2, 8, 15]",1,0.0,4,4,0,-0.001,0,1
3,"(6,3)",,False,4,"[6, 3, 2, 8, 15]",1,0.0,4,4,0,-0.001,0,1
4,"(4,0)",,False,4,"[7, 11, 5, 4, 0]",0,-0.001,5,5,0,-0.001,0,1
5,"(4,0)",,False,4,"[7, 11, 5, 4, 0]",0,-0.001,5,5,0,-0.001,0,1
6,"(17,1)",,False,6,"[17, 1, 7, 16, 6]",1,0.0,6,6,1,0.0,0,1
7,"(17,1)",,False,6,"[17, 1, 7, 16, 6]",1,0.0,6,6,1,0.0,0,1
8,"(1,19)",,False,8,"[1, 9, 19, 4, 2]",2,0.05847953216374201,7,7,2,0.05847953216374201,0,1
9,"(1,19)",,False,8,"[1, 9, 19, 4, 2]",2,0.05847953216374201,7,7,2,0.05847953216374201,0,1
10,"(16,3)",,False,11,"[16, 13, 11, 15, 3]",4,0.10233918128654901,9,9,2,0.011695906432748001,0,1
11,"(16,3)",,False,11,"[16, 13, 11, 15, 3]",4,0.10233918128654901,9,9,2,0.011695906432748001,0,1
12,"(16,9)",,False,13,"[16, 11, 9, 5, 13]",4,0.08576998050682201,11,11,2,0.035087719298245,0,1
13,"(16,9)",,False,13,"[16, 11, 9, 5, 13]",4,0.08576998050682201,11,11,2,0.035087719298245,0,1
14,"(16,18)",,False,15,"[7, 16, 13, 4, 18]",4,0.100389863547758,13,13,2,0.035087719298245,0,1
15,"(16,18)",,False,15,"[7, 16, 13, 4, 18]",4,0.100389863547758,13,13,2,0.035087719298245,0,1
16,"(19,6)",,False,17,"[19, 6, 18, 8, 4]",5,0.10721247563352801,15,15,2,0.043859649122807,0,1
17,"(19,6)",,False,17,"[19, 6, 18, 8, 4]",5,0.10721247563352801,15,15,2,0.043859649122807,0,1
18,"(10,17)",,False,19,"[14, 8, 10, 4, 17]",5,0.075048732943469,17,17,2,0.011695906432748001,0,1
19,"(10,17)",,False,19,"[14, 8, 10, 4, 17]",5,0.075048732943469,17,17,2,0.011695906432748001,0,1
20,"(4,1)",,False,19,"[18, 12, 5, 4, 1]",5,0.122807017543859,19,19,2,0.070175438596491,0,1
21,"(4,1)",,False,19,"[18, 12, 5, 4, 1]",5,0.122807017543859,19,19,2,0.070175438596491,0,1
