,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(4,15)",,False,2,"[4, 15, 18, 6, 9]",1,0.0,2,2,0,-0.001,0,1
1,"(4,15)",,False,2,"[4, 15, 18, 6, 9]",1,0.0,2,2,0,-0.001,0,1
2,"(10,1)",,False,4,"[10, 1, 6, 7, 5]",1,0.0,3,3,1,0.0,0,1
3,"(10,1)",,False,4,"[10, 1, 6, 7, 5]",1,0.0,3,3,1,0.0,0,1
4,"(9,10)",,False,6,"[9, 10, 19, 4, 5]",1,0.0,3,3,1,0.0,0,1
5,"(9,10)",,False,6,"[9, 10, 19, 4, 5]",1,0.0,3,3,1,0.0,0,1
6,"(8,15)",,False,8,"[8, 15, 5, 3, 6]",1,0.0,3,3,1,0.0,0,1
7,"(8,15)",,False,8,"[8, 15, 5, 3, 6]",1,0.0,3,3,1,0.0,0,1
8,"(5,1)",,True,8,"[5, 17, 6, 14, 1]",1,0.0,4,4,1,0.0,0,1
9,"(5,1)",,True,8,"[5, 17, 6, 14, 1]",1,0.0,4,4,1,0.0,0,1
10,"(2,0)",,False,8,"[10, 2, 12, 7, 0]",0,-0.001,3,4,1,0.0,1,1
11,"(2,0)",,False,8,"[10, 2, 12, 7, 0]",0,-0.001,3,4,1,0.0,1,1
12,"(1,8)",,False,10,"[1, 8, 4, 3, 2]",0,-0.001,1,4,2,0.035087719298245,3,1
13,"(1,8)",,False,10,"[1, 8, 4, 3, 2]",0,-0.001,1,4,2,0.035087719298245,3,1
14,"(1,7)",,False,12,"[4, 14, 15, 1, 7]",0,-0.001,-1,4,3,0.07602339181286501,5,1
15,"(1,7)",,False,12,"[4, 14, 15, 1, 7]",0,-0.001,-1,4,3,0.07602339181286501,5,1
16,"(16,1)",,True,12,"[16, 18, 1, 19, 13]",0,-0.001,-3,4,3,0.07602339181286501,7,1
17,"(16,1)",,True,12,"[16, 18, 1, 19, 13]",0,-0.001,-3,4,3,0.07602339181286501,7,1
18,"(16,9)",,True,14,"[16, 9, 13, 19, 17]",0,-0.001,-5,4,3,0.08187134502923901,9,1
19,"(16,9)",,True,14,"[16, 9, 13, 19, 17]",0,-0.001,-5,4,3,0.08187134502923901,9,1
20,"(12,1)",,False,16,"[12, 3, 17, 18, 1]",0,-0.001,-7,4,4,0.09356725146198801,11,1
21,"(12,1)",,False,16,"[12, 3, 17, 18, 1]",0,-0.001,-7,4,4,0.09356725146198801,11,1
22,"(19,9)",,True,16,"[19, 3, 18, 9, 4]",0,-0.001,-9,4,4,0.09356725146198801,13,1
23,"(19,9)",,True,16,"[19, 3, 18, 9, 4]",0,-0.001,-9,4,4,0.09356725146198801,13,1
24,"(6,1)",,False,18,"[15, 9, 17, 6, 1]",0,-0.001,-11,4,5,0.200779727095516,15,1
25,"(6,1)",,False,18,"[15, 9, 17, 6, 1]",0,-0.001,-11,4,5,0.200779727095516,15,1
26,"(1,2)",,False,20,"[5, 1, 8, 10, 2]",0,-0.001,-13,4,6,0.215399610136452,17,1
27,"(1,2)",,False,20,"[5, 1, 8, 10, 2]",0,-0.001,-13,4,6,0.215399610136452,17,1
28,"(18,6)",,False,22,"[7, 18, 14, 17, 6]",0,-0.001,-15,4,6,0.283235867446393,19,1
29,"(18,6)",,False,22,"[7, 18, 14, 17, 6]",0,-0.001,-15,4,6,0.283235867446393,19,1
30,"(16,2)",,False,22,"[16, 15, 2, 11, 4]",0,-0.001,-17,4,5,0.213060428849902,21,1
31,"(16,2)",,False,22,"[16, 15, 2, 11, 4]",0,-0.001,-17,4,5,0.213060428849902,21,1
32,"(10,12)",,False,24,"[7, 6, 2, 10, 12]",0,-0.001,-19,4,5,0.15653021442495102,23,1
33,"(10,12)",,False,24,"[7, 6, 2, 10, 12]",0,-0.001,-19,4,5,0.15653021442495102,23,1
34,"(6,13)",,True,24,"[6, 4, 19, 8, 13]",0,-0.001,-21,4,5,0.13352826510721202,25,1
35,"(6,13)",,True,24,"[6, 4, 19, 8, 13]",0,-0.001,-21,4,5,0.13352826510721202,25,1
36,"(7,16)",,False,24,"[2, 7, 16, 10, 15]",0,-0.001,-23,4,5,0.15886939571150002,27,1
37,"(7,16)",,False,24,"[2, 7, 16, 10, 15]",0,-0.001,-23,4,5,0.15886939571150002,27,1
38,"(19,9)",,False,24,"[19, 7, 2, 9, 4]",0,-0.001,-25,4,5,0.154970760233918,29,1
39,"(19,9)",,False,24,"[19, 7, 2, 9, 4]",0,-0.001,-25,4,5,0.154970760233918,29,1
40,"(5,0)",,True,26,"[5, 13, 18, 8, 0]",1,0.0,-27,4,5,0.19346978557504801,31,1
41,"(5,0)",,True,26,"[5, 13, 18, 8, 0]",1,0.0,-27,4,5,0.19346978557504801,31,1
42,"(6,3)",,False,26,"[6, 2, 0, 3, 16]",1,0.0,-29,4,4,0.18421052631578902,33,1
43,"(6,3)",,False,26,"[6, 2, 0, 3, 16]",1,0.0,-29,4,4,0.18421052631578902,33,1
44,"(10,13)",,False,26,"[10, 0, 13, 19, 7]",1,0.0,-31,4,3,0.140350877192982,35,1
45,"(10,13)",,False,26,"[10, 0, 13, 19, 7]",1,0.0,-31,4,3,0.140350877192982,35,1
46,"(2,19)",,True,26,"[4, 2, 13, 9, 19]",1,0.0,-33,4,3,0.138401559454191,37,1
47,"(2,19)",,True,26,"[4, 2, 13, 9, 19]",1,0.0,-33,4,3,0.138401559454191,37,1
48,"(10,5)",,False,26,"[10, 0, 5, 14, 9]",1,0.0,-35,4,2,0.09356725146198801,39,1
49,"(10,5)",,False,26,"[10, 0, 5, 14, 9]",1,0.0,-35,4,2,0.09356725146198801,39,1
50,"(1,19)",,False,28,"[4, 1, 10, 2, 19]",1,0.0,-37,4,3,0.12190197716513501,41,1
51,"(1,19)",,False,28,"[4, 1, 10, 2, 19]",1,0.0,-37,4,3,0.12190197716513501,41,1
52,"(14,15)",,True,28,"[0, 18, 14, 15, 3]",1,0.0,-39,4,3,0.12190197716513501,43,1
