,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(1,15)",,False,2,"[1, 15, 7, 11, 12]",0,-0.001,-1,0,1,0.0,1,1
1,"(1,15)",,False,2,"[1, 15, 7, 11, 12]",0,-0.001,-1,0,1,0.0,1,1
2,"(11,1)",,False,4,"[18, 11, 1, 10, 8]",0,-0.001,-3,0,2,0.011695906432748001,3,1
3,"(11,1)",,False,4,"[18, 11, 1, 10, 8]",0,-0.001,-3,0,2,0.011695906432748001,3,1
4,"(18,11)",,False,7,"[18, 17, 2, 11, 4]",2,0.011695906432748001,-4,0,2,0.017543859649122,4,1
5,"(18,11)",,False,7,"[18, 17, 2, 11, 4]",2,0.011695906432748001,-4,0,2,0.017543859649122,4,1
6,"(2,1)",,False,9,"[2, 1, 9, 17, 14]",2,0.040935672514619006,-6,0,3,0.11111111111111101,6,1
7,"(2,1)",,False,9,"[2, 1, 9, 17, 14]",2,0.040935672514619006,-6,0,3,0.11111111111111101,6,1
8,"(9,14)",,True,12,"[9, 14, 0, 19, 13]",4,0.09941520467836201,-4,2,3,0.070175438596491,6,1
9,"(9,14)",,True,12,"[9, 14, 0, 19, 13]",4,0.09941520467836201,-4,2,3,0.070175438596491,6,1
10,"(0,2)",,True,11,"[0, 18, 19, 5, 2]",3,0.06432748538011601,-2,4,2,0.035087719298245,6,1
11,"(0,2)",,True,11,"[0, 18, 19, 5, 2]",3,0.06432748538011601,-2,4,2,0.035087719298245,6,1
12,"(13,16)",,True,14,"[13, 16, 17, 12, 8]",3,0.11111111111111101,0,6,2,0.0,6,1
13,"(13,16)",,True,14,"[13, 16, 17, 12, 8]",3,0.11111111111111101,0,6,2,0.0,6,1
14,14:4,assassinate,True,14,"[4, 5, 17, 14, 8]",3,0.134502923976608,2,8,2,0.0,6,1
