,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(8,9)",,True,2,"[8, 9, 6, 14, 3]",0,-0.001,0,0,0,-0.001,0,1
1,"(8,9)",,True,2,"[8, 9, 6, 14, 3]",0,-0.001,0,0,0,-0.001,0,1
2,"(16,11)",,True,4,"[16, 11, 14, 3, 15]",0,-0.001,0,0,0,-0.001,0,1
3,"(16,11)",,True,4,"[16, 11, 14, 3, 15]",0,-0.001,0,0,0,-0.001,0,1
4,"(17,2)",,True,6,"[17, 2, 0, 3, 7]",0,-0.001,0,0,0,-0.001,0,1
5,"(17,2)",,True,6,"[17, 2, 0, 3, 7]",0,-0.001,0,0,0,-0.001,0,1
6,"(13,1)",,True,8,"[13, 1, 19, 5, 3]",0,-0.001,-1,0,1,0.0,1,1
7,"(13,1)",,True,8,"[13, 1, 19, 5, 3]",0,-0.001,-1,0,1,0.0,1,1
8,"(3,18)",,True,10,"[3, 18, 0, 8, 6]",0,-0.001,-3,0,1,0.0,3,1
9,"(3,18)",,True,10,"[3, 18, 0, 8, 6]",0,-0.001,-3,0,1,0.0,3,1
10,"(14,6)",,True,12,"[14, 6, 19, 3, 11]",0,-0.001,-5,0,1,0.0,5,1
11,"(14,6)",,True,12,"[14, 6, 19, 3, 11]",0,-0.001,-5,0,1,0.0,5,1
12,"(7,9)",,True,14,"[7, 9, 2, 17, 10]",0,-0.001,-7,0,1,0.0,7,1
13,"(7,9)",,True,14,"[7, 9, 2, 17, 10]",0,-0.001,-7,0,1,0.0,7,1
14,"(1,14)",,True,16,"[1, 14, 16, 5, 11]",0,-0.001,-9,0,2,0.105263157894736,9,1
15,"(1,14)",,True,16,"[1, 14, 16, 5, 11]",0,-0.001,-9,0,2,0.105263157894736,9,1
16,"(9,2)",,True,18,"[9, 2, 3, 15, 12]",1,0.0,-11,0,2,0.280701754385964,11,1
