,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(4,15)",,False,2,"[4, 15, 16, 12, 7]",0,-0.001,0,0,0,-0.001,0,1
1,"(4,15)",,False,2,"[4, 15, 16, 12, 7]",0,-0.001,0,0,0,-0.001,0,1
2,"(15,1)",,False,4,"[15, 17, 1, 18, 3]",1,0.0,1,1,1,0.0,0,1
3,"(15,1)",,False,4,"[15, 17, 1, 18, 3]",1,0.0,1,1,1,0.0,0,1
4,"(2,1)",,False,6,"[2, 17, 14, 9, 1]",2,0.029239766081871003,1,2,2,0.046783625730994004,1,1
5,"(2,1)",,False,6,"[2, 17, 14, 9, 1]",2,0.029239766081871003,1,2,2,0.046783625730994004,1,1
6,"(1,6)",,False,8,"[18, 10, 19, 1, 6]",2,0.040935672514619006,-1,2,3,0.11695906432748501,3,1
7,"(1,6)",,False,8,"[18, 10, 19, 1, 6]",2,0.040935672514619006,-1,2,3,0.11695906432748501,3,1
8,"(8,13)",,True,10,"[7, 9, 12, 8, 13]",2,0.052631578947368,-3,2,3,0.18713450292397601,5,1
9,"(8,13)",,True,10,"[7, 9, 12, 8, 13]",2,0.052631578947368,-3,2,3,0.18713450292397601,5,1
10,"(10,1)",,False,12,"[10, 1, 7, 15, 17]",3,0.087719298245614,-5,2,4,0.16959064327485301,7,1
11,"(10,1)",,False,12,"[10, 1, 7, 15, 17]",3,0.087719298245614,-5,2,4,0.16959064327485301,7,1
12,"(7,10)",,False,14,"[8, 7, 10, 11, 18]",3,0.09941520467836201,-7,2,4,0.157894736842105,9,1
13,"(7,10)",,False,14,"[8, 7, 10, 11, 18]",3,0.09941520467836201,-7,2,4,0.157894736842105,9,1
14,"(5,12)",,False,16,"[5, 12, 11, 17, 13]",4,0.16959064327485301,-7,2,4,0.16959064327485301,9,1
15,"(5,12)",,False,16,"[5, 12, 11, 17, 13]",4,0.16959064327485301,-7,2,4,0.16959064327485301,9,1
16,"(4,8)",,False,16,"[4, 12, 8, 3, 5]",4,0.228070175438596,-7,3,4,0.304093567251461,10,1
17,"(4,8)",,False,16,"[4, 12, 8, 3, 5]",4,0.228070175438596,-7,3,4,0.304093567251461,10,1
18,"(13,16)",,False,16,"[13, 0, 18, 16, 14]",5,0.25438596491228,-5,5,4,0.18421052631578902,10,1
19,"(13,16)",,False,16,"[13, 0, 18, 16, 14]",5,0.25438596491228,-5,5,4,0.18421052631578902,10,1
20,"(6,7)",,False,16,"[17, 6, 11, 7, 8]",5,0.271929824561403,-3,7,3,0.096491228070175,10,1
21,"(6,7)",,False,16,"[17, 6, 11, 7, 8]",5,0.271929824561403,-3,7,3,0.096491228070175,10,1
22,"(11,8)",,False,18,"[11, 16, 17, 8, 10]",5,0.296296296296296,-1,9,3,0.09844054580896601,10,1
23,"(11,8)",,False,18,"[11, 16, 17, 8, 10]",5,0.296296296296296,-1,9,3,0.09844054580896601,10,1
24,"(14,1)",,False,20,"[14, 2, 18, 7, 1]",6,0.37816764132553604,1,11,4,0.145224171539961,10,1
25,"(14,1)",,False,20,"[14, 2, 18, 7, 1]",6,0.37816764132553604,1,11,4,0.145224171539961,10,1
26,"(5,13)",,False,22,"[5, 19, 17, 4, 13]",6,0.354775828460038,3,13,4,0.142300194931773,10,1
27,"(5,13)",,False,22,"[5, 19, 17, 4, 13]",6,0.354775828460038,3,13,4,0.142300194931773,10,1
28,"(6,17)",,False,24,"[2, 6, 9, 16, 17]",7,0.41812865497076,5,15,4,0.17153996101364502,10,1
29,"(6,17)",,False,24,"[2, 6, 9, 16, 17]",7,0.41812865497076,5,15,4,0.17153996101364502,10,1
30,"(11,1)",,False,24,"[15, 11, 13, 10, 1]",7,0.40740740740740705,7,17,5,0.21442495126705602,10,1
31,"(11,1)",,False,24,"[15, 11, 13, 10, 1]",7,0.40740740740740705,7,17,5,0.21442495126705602,10,1
32,"(0,16)",,False,24,"[1, 6, 0, 16, 14]",6,0.293372319688109,9,19,5,0.190058479532163,10,1
33,"(0,16)",,False,24,"[1, 6, 0, 16, 14]",6,0.293372319688109,9,19,5,0.190058479532163,10,1
