,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(19,15)",,True,3,"[19, 15, 16, 2, 9]",2,0.005847953216374001,2,2,0,-0.001,0,1
1,"(19,15)",,True,3,"[19, 15, 16, 2, 9]",2,0.005847953216374001,2,2,0,-0.001,0,1
2,"(10,15)",,True,6,"[0, 10, 15, 3, 19]",4,0.035087719298245,4,4,0,-0.001,0,1
3,"(10,15)",,True,6,"[0, 10, 15, 3, 19]",4,0.035087719298245,4,4,0,-0.001,0,1
4,15:4,assassinate,True,6,"[15, 19, 17, 5, 0]",6,0.087719298245614,6,6,0,-0.001,0,1
5,15:4,assassinate,True,6,"[15, 19, 17, 5, 0]",6,0.087719298245614,6,6,0,-0.001,0,1
6,6:2,assassinate,True,7,"[6, 18, 10, 4, 15]",7,0.122807017543859,8,8,0,-0.001,0,1
7,6:2,assassinate,True,7,"[6, 18, 10, 4, 15]",7,0.122807017543859,8,8,0,-0.001,0,1
8,3:2,assassinate,True,8,"[3, 1, 14, 15, 6]",8,0.16374269005847902,10,10,0,-0.001,0,1
9,3:2,assassinate,True,8,"[3, 1, 14, 15, 6]",8,0.16374269005847902,10,10,0,-0.001,0,1
10,2:2,assassinate,True,9,"[3, 15, 2, 12, 8]",7,0.19883040935672502,12,12,0,-0.001,0,1
11,2:2,assassinate,True,9,"[3, 15, 2, 12, 8]",7,0.19883040935672502,12,12,0,-0.001,0,1
12,"(14,0)",,True,10,"[14, 18, 0, 16, 19]",8,0.20467836257309902,14,14,0,-0.001,0,1
13,"(14,0)",,True,10,"[14, 18, 0, 16, 19]",8,0.20467836257309902,14,14,0,-0.001,0,1
14,"(11,0)",,True,10,"[11, 4, 0, 18, 14]",7,0.157894736842105,16,16,0,-0.001,0,1
15,"(11,0)",,True,10,"[11, 4, 0, 18, 14]",7,0.157894736842105,16,16,0,-0.001,0,1
16,12:2,assassinate,True,11,"[12, 11, 9, 8, 6]",6,0.19298245614035,18,18,0,-0.001,0,1
17,12:2,assassinate,True,11,"[12, 11, 9, 8, 6]",6,0.19298245614035,18,18,0,-0.001,0,1
18,18:4,assassinate,True,11,"[16, 18, 17, 5, 11]",5,0.228070175438596,20,20,0,-0.001,0,1
19,18:4,assassinate,True,11,"[16, 18, 17, 5, 11]",5,0.228070175438596,20,20,0,-0.001,0,1
20,"(0,13)",,True,11,"[0, 7, 19, 8, 13]",4,0.16959064327485301,22,22,1,0.0,0,1
21,"(0,13)",,True,11,"[0, 7, 19, 8, 13]",4,0.16959064327485301,22,22,1,0.0,0,1
22,10:4,assassinate,True,11,"[16, 9, 10, 1, 11]",5,0.175438596491228,24,24,1,0.0,0,1
23,10:4,assassinate,True,11,"[16, 9, 10, 1, 11]",5,0.175438596491228,24,24,1,0.0,0,1
24,16:2,assassinate,True,12,"[16, 10, 18, 1, 8]",4,0.21637426900584703,26,26,1,0.0,0,1
25,16:2,assassinate,True,12,"[16, 10, 18, 1, 8]",4,0.21637426900584703,26,26,1,0.0,0,1
26,"(5,0)",,True,12,"[7, 5, 11, 0, 1]",4,0.21637426900584703,28,28,1,0.0,0,1
27,"(5,0)",,True,12,"[7, 5, 11, 0, 1]",4,0.21637426900584703,28,28,1,0.0,0,1
28,2:4,assassinate,True,10,"[0, 3, 5, 14, 2]",4,0.09941520467836201,30,30,1,0.0,0,1
29,2:4,assassinate,True,10,"[0, 3, 5, 14, 2]",4,0.09941520467836201,30,30,1,0.0,0,1
30,8:4,assassinate,True,10,"[8, 9, 4, 5, 10]",4,0.12865497076023302,32,32,1,0.0,0,1
31,8:4,assassinate,True,10,"[8, 9, 4, 5, 10]",4,0.12865497076023302,32,32,1,0.0,0,1
32,6:6,assassinate,True,9,"[19, 10, 11, 8, 6]",3,0.07602339181286501,34,34,1,0.0,0,1
33,6:6,assassinate,True,9,"[19, 10, 11, 8, 6]",3,0.07602339181286501,34,34,1,0.0,0,1
34,7:2,assassinate,True,10,"[15, 16, 7, 4, 19]",3,0.087719298245614,36,36,1,0.0,0,1
35,7:2,assassinate,True,10,"[15, 16, 7, 4, 19]",3,0.087719298245614,36,36,1,0.0,0,1
36,"(18,0)",,True,11,"[18, 6, 8, 12, 0]",4,0.140350877192982,38,38,1,0.0,0,1
37,"(18,0)",,True,11,"[18, 6, 8, 12, 0]",4,0.140350877192982,38,38,1,0.0,0,1
38,15:2,assassinate,True,12,"[15, 12, 14, 10, 7]",5,0.19883040935672502,40,40,1,0.0,0,1
39,15:2,assassinate,True,12,"[15, 12, 14, 10, 7]",5,0.19883040935672502,40,40,1,0.0,0,1
40,17:6,assassinate,True,11,"[16, 4, 7, 17, 18]",7,0.122807017543859,42,42,1,0.0,0,1
41,17:6,assassinate,True,11,"[16, 4, 7, 17, 18]",7,0.122807017543859,42,42,1,0.0,0,1
42,4:4,assassinate,True,11,"[4, 7, 13, 3, 15]",6,0.11695906432748501,44,44,1,0.0,0,1
43,4:4,assassinate,True,11,"[4, 7, 13, 3, 15]",6,0.11695906432748501,44,44,1,0.0,0,1
44,6:4,assassinate,True,11,"[11, 6, 19, 10, 7]",5,0.16959064327485301,46,46,1,0.0,0,1
45,6:4,assassinate,True,11,"[11, 6, 19, 10, 7]",5,0.16959064327485301,46,46,1,0.0,0,1
46,3:4,assassinate,True,11,"[6, 3, 11, 7, 15]",4,0.105263157894736,48,48,1,0.0,0,1
47,3:4,assassinate,True,11,"[6, 3, 11, 7, 15]",4,0.105263157894736,48,48,1,0.0,0,1
48,"(0,2)",,True,12,"[10, 5, 12, 0, 2]",5,0.14619883040935602,50,50,1,0.0,0,1
49,"(0,2)",,True,12,"[10, 5, 12, 0, 2]",5,0.14619883040935602,50,50,1,0.0,0,1
50,"(8,0)",,True,13,"[8, 7, 15, 0, 5]",6,0.286549707602339,52,52,1,0.0,0,1
51,"(8,0)",,True,13,"[8, 7, 15, 0, 5]",6,0.286549707602339,52,52,1,0.0,0,1
52,18:4,assassinate,True,12,"[7, 14, 13, 9, 18]",5,0.27485380116959,54,54,1,0.0,0,1
53,18:4,assassinate,True,12,"[7, 14, 13, 9, 18]",5,0.27485380116959,54,54,1,0.0,0,1
54,2:6,assassinate,True,11,"[14, 15, 2, 13, 19]",4,0.26315789473684204,56,56,1,0.0,0,1
55,2:6,assassinate,True,11,"[14, 15, 2, 13, 19]",4,0.26315789473684204,56,56,1,0.0,0,1
56,"(10,0)",,True,12,"[17, 14, 6, 10, 0]",3,0.19298245614035,58,58,1,0.0,0,1
57,"(10,0)",,True,12,"[17, 14, 6, 10, 0]",3,0.19298245614035,58,58,1,0.0,0,1
58,16:6,assassinate,True,11,"[16, 9, 5, 4, 19]",4,0.251461988304093,60,60,1,0.0,0,1
59,16:6,assassinate,True,11,"[16, 9, 5, 4, 19]",4,0.251461988304093,60,60,1,0.0,0,1
60,"(11,0)",,True,12,"[17, 11, 4, 3, 0]",3,0.087719298245614,62,62,1,0.0,0,1
61,"(11,0)",,True,12,"[17, 11, 4, 3, 0]",3,0.087719298245614,62,62,1,0.0,0,1
62,"(14,15)",,True,15,"[14, 0, 4, 15, 11]",3,0.14912280701754302,64,64,1,0.0,0,1
63,"(14,15)",,True,15,"[14, 0, 4, 15, 11]",3,0.14912280701754302,64,64,1,0.0,0,1
64,"(1,8)",,True,17,"[4, 1, 11, 8, 7]",3,0.154970760233918,66,66,2,0.029239766081871003,0,1
65,"(1,8)",,True,17,"[4, 1, 11, 8, 7]",3,0.154970760233918,66,66,2,0.029239766081871003,0,1
66,"(5,0)",,True,18,"[2, 5, 11, 6, 0]",2,0.09356725146198801,66,67,2,0.105263157894736,1,1
67,"(5,0)",,True,18,"[2, 5, 11, 6, 0]",2,0.09356725146198801,66,67,2,0.105263157894736,1,1
68,17:6,assassinate,True,17,"[19, 17, 7, 15, 12]",2,0.09356725146198801,66,68,2,0.245614035087719,2,1
69,17:6,assassinate,True,17,"[19, 17, 7, 15, 12]",2,0.09356725146198801,66,68,2,0.245614035087719,2,1
70,3:6,assassinate,True,16,"[3, 19, 2, 15, 12]",1,0.0,66,69,2,0.08187134502923901,3,1
71,3:6,assassinate,True,16,"[3, 19, 2, 15, 12]",1,0.0,66,69,2,0.08187134502923901,3,1
72,5:6,assassinate,True,13,"[4, 10, 5, 14, 7]",1,0.0,66,70,2,0.005847953216374001,4,1
73,5:6,assassinate,True,13,"[4, 10, 5, 14, 7]",1,0.0,66,70,2,0.005847953216374001,4,1
74,"(19,1)",,True,15,"[19, 3, 1, 5, 8]",1,0.0,64,70,3,0.14619883040935602,6,1
75,"(19,1)",,True,15,"[19, 3, 1, 5, 8]",1,0.0,64,70,3,0.14619883040935602,6,1
76,"(10,13)",,True,18,"[10, 13, 14, 18, 4]",3,0.125730994152046,62,70,3,0.25730994152046704,8,1
77,"(10,13)",,True,18,"[10, 13, 14, 18, 4]",3,0.125730994152046,62,70,3,0.25730994152046704,8,1
78,"(2,1)",,True,21,"[2, 19, 0, 1, 15]",3,0.062865497076023,60,70,4,0.18079922027290402,10,1
79,"(2,1)",,True,21,"[2, 19, 0, 1, 15]",3,0.062865497076023,60,70,4,0.18079922027290402,10,1
80,"(1,15)",,True,24,"[1, 6, 15, 8, 7]",5,0.169033695349484,60,71,5,0.17286271233639602,11,1
81,"(1,15)",,True,24,"[1, 6, 15, 8, 7]",5,0.169033695349484,60,71,5,0.17286271233639602,11,1
82,"(1,16)",,True,27,"[10, 13, 1, 16, 15]",5,0.182586094866796,62,73,6,0.17998700454840802,11,1
83,"(1,16)",,True,27,"[10, 13, 1, 16, 15]",5,0.182586094866796,62,73,6,0.17998700454840802,11,1
84,"(1,3)",,True,26,"[12, 1, 17, 3, 13]",5,0.263401559454191,64,75,5,0.22076023391812802,11,1
85,"(1,3)",,True,26,"[12, 1, 17, 3, 13]",5,0.263401559454191,64,75,5,0.22076023391812802,11,1
86,11:16,assassinate,True,17,"[11, 9, 7, 6, 3]",4,0.175438596491228,64,76,5,0.23391812865497003,12,1
87,11:16,assassinate,True,17,"[11, 9, 7, 6, 3]",4,0.175438596491228,64,76,5,0.23391812865497003,12,1
88,"(1,2)",,True,20,"[7, 19, 1, 2, 15]",4,0.20467836257309902,64,77,6,0.39376218323586704,13,1
89,"(1,2)",,True,20,"[7, 19, 1, 2, 15]",4,0.20467836257309902,64,77,6,0.39376218323586704,13,1
90,"(1,4)",,True,23,"[1, 4, 9, 16, 2]",6,0.34697855750487305,64,78,7,0.40935672514619803,14,1
91,"(1,4)",,True,23,"[1, 4, 9, 16, 2]",6,0.34697855750487305,64,78,7,0.40935672514619803,14,1
92,9:4,assassinate,True,21,"[6, 9, 18, 2, 4]",5,0.21101364522417101,62,78,7,0.352339181286549,16,1
93,9:4,assassinate,True,21,"[6, 9, 18, 2, 4]",5,0.21101364522417101,62,78,7,0.352339181286549,16,1
94,6:4,assassinate,True,17,"[18, 6, 8, 0, 9]",5,0.13304093567251402,62,79,5,0.159356725146198,17,1
95,6:4,assassinate,True,17,"[18, 6, 8, 0, 9]",5,0.13304093567251402,62,79,5,0.159356725146198,17,1
96,10:6,assassinate,True,16,"[6, 11, 5, 10, 14]",4,0.175438596491228,62,80,5,0.207602339181286,18,1
97,10:6,assassinate,True,16,"[6, 11, 5, 10, 14]",4,0.175438596491228,62,80,5,0.207602339181286,18,1
98,"(18,0)",,True,17,"[13, 18, 0, 6, 8]",3,0.159844054580896,62,81,5,0.21150097465886902,19,1
99,"(18,0)",,True,17,"[13, 18, 0, 6, 8]",3,0.159844054580896,62,81,5,0.21150097465886902,19,1
100,"(12,0)",,True,18,"[2, 12, 18, 13, 0]",4,0.137426900584795,62,82,5,0.16959064327485301,20,1
101,"(12,0)",,True,18,"[2, 12, 18, 13, 0]",4,0.137426900584795,62,82,5,0.16959064327485301,20,1
102,"(5,14)",,True,20,"[15, 3, 9, 5, 14]",4,0.08576998050682201,62,83,5,0.177387914230019,21,1
103,"(5,14)",,True,20,"[15, 3, 9, 5, 14]",4,0.08576998050682201,62,83,5,0.177387914230019,21,1
104,17:12,assassinate,True,16,"[3, 4, 17, 15, 14]",3,0.055555555555555004,60,83,5,0.20175438596491202,23,1
105,17:12,assassinate,True,16,"[3, 4, 17, 15, 14]",3,0.055555555555555004,60,83,5,0.20175438596491202,23,1
106,"(0,2)",,True,16,"[0, 11, 2, 19, 10]",2,0.026315789473684,58,83,5,0.23684210526315702,25,1
107,"(0,2)",,True,16,"[0, 11, 2, 19, 10]",2,0.026315789473684,58,83,5,0.23684210526315702,25,1
108,"(1,7)",,True,17,"[1, 18, 7, 13, 2]",2,0.052631578947368,56,83,5,0.350877192982456,27,1
109,"(1,7)",,True,17,"[1, 18, 7, 13, 2]",2,0.052631578947368,56,83,5,0.350877192982456,27,1
110,13:4,assassinate,True,17,"[18, 3, 6, 7, 13]",3,0.07602339181286501,54,83,5,0.29824561403508704,29,1
111,13:4,assassinate,True,17,"[18, 3, 6, 7, 13]",3,0.07602339181286501,54,83,5,0.29824561403508704,29,1
112,"(14,13)",,True,18,"[14, 0, 11, 6, 13]",3,0.22222222222222202,54,84,5,0.321637426900584,30,1
113,"(14,13)",,True,18,"[14, 0, 11, 6, 13]",3,0.22222222222222202,54,84,5,0.321637426900584,30,1
114,"(18,1)",,True,19,"[18, 7, 17, 11, 1]",3,0.096491228070175,54,85,5,0.32456140350877105,31,1
115,"(18,1)",,True,19,"[18, 7, 17, 11, 1]",3,0.096491228070175,54,85,5,0.32456140350877105,31,1
116,3:6,assassinate,True,16,"[3, 10, 17, 15, 14]",2,0.005847953216374001,52,85,5,0.269005847953216,33,1
117,3:6,assassinate,True,16,"[3, 10, 17, 15, 14]",2,0.005847953216374001,52,85,5,0.269005847953216,33,1
118,16:10,assassinate,True,13,"[16, 5, 3, 0, 10]",1,0.0,50,85,5,0.286549707602339,35,1
119,16:10,assassinate,True,13,"[16, 5, 3, 0, 10]",1,0.0,50,85,5,0.286549707602339,35,1
120,"(3,8)",,True,14,"[3, 5, 16, 0, 8]",1,0.0,48,85,5,0.251461988304093,37,1
121,"(3,8)",,True,14,"[3, 5, 16, 0, 8]",1,0.0,48,85,5,0.251461988304093,37,1
122,"(4,9)",,True,14,"[4, 0, 9, 17, 15]",1,0.0,46,85,5,0.251461988304093,39,1
123,"(4,9)",,True,14,"[4, 0, 9, 17, 15]",1,0.0,46,85,5,0.251461988304093,39,1
124,"(17,4)",,True,16,"[17, 6, 19, 3, 4]",1,0.0,44,85,5,0.35672514619883,41,1
125,"(17,4)",,True,16,"[17, 6, 19, 3, 4]",1,0.0,44,85,5,0.35672514619883,41,1
126,"(19,18)",,True,19,"[17, 19, 18, 12, 9]",1,0.0,42,85,5,0.318713450292397,43,1
127,"(19,18)",,True,19,"[17, 19, 18, 12, 9]",1,0.0,42,85,5,0.318713450292397,43,1
128,12:8,assassinate,True,17,"[7, 6, 11, 2, 12]",1,0.0,40,85,5,0.345029239766081,45,1
