,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(11,1)",,True,2,"[11, 1, 12, 14, 15]",0,-0.001,-1,0,1,0.0,1,1
1,"(11,1)",,True,2,"[11, 1, 12, 14, 15]",0,-0.001,-1,0,1,0.0,1,1
2,"(3,18)",,False,4,"[3, 18, 14, 2, 12]",0,-0.001,-3,0,1,0.0,3,1
3,"(3,18)",,False,4,"[3, 18, 14, 2, 12]",0,-0.001,-3,0,1,0.0,3,1
4,9:2,assassinate,True,4,"[19, 15, 9, 7, 2]",0,-0.001,-4,0,1,0.0,4,1
5,9:2,assassinate,True,4,"[19, 15, 9, 7, 2]",0,-0.001,-4,0,1,0.0,4,1
6,"(19,3)",,True,6,"[19, 3, 13, 11, 15]",0,-0.001,-6,0,1,0.0,6,1
7,"(19,3)",,True,6,"[19, 3, 13, 11, 15]",0,-0.001,-6,0,1,0.0,6,1
8,"(4,3)",,True,6,"[4, 3, 12, 5, 11]",0,-0.001,-6,0,0,-0.001,6,1
9,"(4,3)",,True,6,"[4, 3, 12, 5, 11]",0,-0.001,-6,0,0,-0.001,6,1
10,"(2,12)",,False,8,"[2, 12, 18, 4, 9]",0,-0.001,-6,0,0,-0.001,6,1
11,"(2,12)",,False,8,"[2, 12, 18, 4, 9]",0,-0.001,-6,0,0,-0.001,6,1
12,"(18,1)",,False,10,"[18, 10, 9, 1, 2]",0,-0.001,-7,0,1,0.0,7,1
13,"(18,1)",,False,10,"[18, 10, 9, 1, 2]",0,-0.001,-7,0,1,0.0,7,1
14,"(11,7)",,True,12,"[11, 7, 0, 16, 6]",0,-0.001,-9,0,1,0.0,9,1
15,"(11,7)",,True,12,"[11, 7, 0, 16, 6]",0,-0.001,-9,0,1,0.0,9,1
16,"(1,11)",,True,14,"[3, 1, 11, 16, 6]",1,0.0,-10,0,2,0.140350877192982,10,1
17,"(1,11)",,True,14,"[3, 1, 11, 16, 6]",1,0.0,-10,0,2,0.140350877192982,10,1
18,"(4,13)",,True,16,"[4, 0, 9, 13, 16]",1,0.0,-12,0,2,0.245614035087719,12,1
19,"(4,13)",,True,16,"[4, 0, 9, 13, 16]",1,0.0,-12,0,2,0.245614035087719,12,1
20,"(18,6)",,True,19,"[4, 16, 18, 10, 6]",1,0.0,-14,0,2,0.040935672514619006,14,1
21,"(18,6)",,True,19,"[4, 16, 18, 10, 6]",1,0.0,-14,0,2,0.040935672514619006,14,1
22,"(11,0)",,True,19,"[8, 11, 0, 4, 13]",0,-0.001,-15,0,2,0.0,15,1
23,"(11,0)",,True,19,"[8, 11, 0, 4, 13]",0,-0.001,-15,0,2,0.0,15,1
24,"(18,11)",,True,19,"[7, 14, 17, 18, 11]",0,-0.001,-17,0,2,0.027290448343079,17,1
25,"(18,11)",,True,19,"[7, 14, 17, 18, 11]",0,-0.001,-17,0,2,0.027290448343079,17,1
26,"(1,8)",,False,21,"[3, 16, 1, 8, 13]",0,-0.001,-19,0,3,0.089181286549707,19,1
27,"(1,8)",,False,21,"[3, 16, 1, 8, 13]",0,-0.001,-19,0,3,0.089181286549707,19,1
28,"(12,1)",,True,23,"[12, 13, 1, 9, 0]",0,-0.001,-21,0,4,0.33479532163742604,21,1
29,"(12,1)",,True,23,"[12, 13, 1, 9, 0]",0,-0.001,-21,0,4,0.33479532163742604,21,1
30,"(11,10)",,False,25,"[11, 4, 13, 17, 10]",0,-0.001,-23,0,4,0.156432748538011,23,1
31,"(11,10)",,False,25,"[11, 4, 13, 17, 10]",0,-0.001,-23,0,4,0.156432748538011,23,1
32,"(13,1)",,False,27,"[13, 11, 6, 1, 8]",0,-0.001,-25,0,5,0.18586744639376201,25,1
33,"(13,1)",,False,27,"[13, 11, 6, 1, 8]",0,-0.001,-25,0,5,0.18586744639376201,25,1
34,"(8,15)",,False,29,"[7, 8, 6, 15, 11]",0,-0.001,-27,0,5,0.23606237816764103,27,1
35,"(8,15)",,False,29,"[7, 8, 6, 15, 11]",0,-0.001,-27,0,5,0.23606237816764103,27,1
36,19:4,assassinate,True,26,"[19, 13, 4, 0, 14]",0,-0.001,-29,0,4,0.20048732943469702,29,1
37,19:4,assassinate,True,26,"[19, 13, 4, 0, 14]",0,-0.001,-29,0,4,0.20048732943469702,29,1
38,"(8,19)",,True,28,"[16, 8, 3, 5, 19]",0,-0.001,-31,0,4,0.14493177387914202,31,1
39,"(8,19)",,True,28,"[16, 8, 3, 5, 19]",0,-0.001,-31,0,4,0.14493177387914202,31,1
40,"(2,11)",,False,28,"[2, 17, 4, 11, 16]",0,-0.001,-33,0,3,0.035282651072124,33,1
41,"(2,11)",,False,28,"[2, 17, 4, 11, 16]",0,-0.001,-33,0,3,0.035282651072124,33,1
42,"(14,1)",,False,27,"[14, 2, 4, 1, 3]",0,-0.001,-35,0,2,0.014619883040935,35,1
43,"(14,1)",,False,27,"[14, 2, 4, 1, 3]",0,-0.001,-35,0,2,0.014619883040935,35,1
44,"(6,18)",,False,25,"[6, 18, 12, 15, 9]",0,-0.001,-37,0,1,0.0,37,1
45,"(6,18)",,False,25,"[6, 18, 12, 15, 9]",0,-0.001,-37,0,1,0.0,37,1
46,"(10,16)",,False,27,"[10, 16, 3, 7, 8]",1,0.0,-37,0,1,0.0,37,1
47,"(10,16)",,False,27,"[10, 16, 3, 7, 8]",1,0.0,-37,0,1,0.0,37,1
48,"(8,16)",,False,29,"[8, 16, 13, 14, 4]",1,0.0,-37,0,1,0.0,37,1
49,"(8,16)",,False,29,"[8, 16, 13, 14, 4]",1,0.0,-37,0,1,0.0,37,1
50,"(11,4)",,False,31,"[3, 11, 4, 10, 18]",2,0.022807017543859002,-35,2,1,0.0,37,1
51,"(11,4)",,False,31,"[3, 11, 4, 10, 18]",2,0.022807017543859002,-35,2,1,0.0,37,1
52,"(4,12)",,True,31,"[5, 4, 17, 14, 12]",2,0.0,-34,3,1,0.0,37,1
53,"(4,12)",,True,31,"[5, 4, 17, 14, 12]",2,0.0,-34,3,1,0.0,37,1
54,"(3,17)",,False,33,"[9, 3, 11, 5, 17]",3,0.105263157894736,-32,5,1,0.0,37,1
55,"(3,17)",,False,33,"[9, 3, 11, 5, 17]",3,0.105263157894736,-32,5,1,0.0,37,1
56,"(0,8)",,True,33,"[9, 18, 0, 8, 4]",3,0.008187134502923,-30,7,1,0.0,37,1
57,"(0,8)",,True,33,"[9, 18, 0, 8, 4]",3,0.008187134502923,-30,7,1,0.0,37,1
58,"(2,1)",,True,35,"[11, 10, 16, 2, 1]",3,0.012573099415204,-28,9,2,0.007309941520467001,37,1
59,"(2,1)",,True,35,"[11, 10, 16, 2, 1]",3,0.012573099415204,-28,9,2,0.007309941520467001,37,1
60,"(6,2)",,False,35,"[15, 6, 13, 2, 11]",3,0.013199665831244002,-28,10,2,0.014619883040935,38,1
61,"(6,2)",,False,35,"[15, 6, 13, 2, 11]",3,0.013199665831244002,-28,10,2,0.014619883040935,38,1
62,"(1,15)",,False,35,"[1, 15, 3, 11, 2]",3,0.014499210990439002,-28,11,3,0.051332033788174004,39,1
63,"(1,15)",,False,35,"[1, 15, 3, 11, 2]",3,0.014499210990439002,-28,11,3,0.051332033788174004,39,1
64,"(8,9)",,False,37,"[16, 8, 18, 9, 0]",3,0.007852965747702001,-30,11,3,0.034697855750487006,41,1
65,"(8,9)",,False,37,"[16, 8, 18, 9, 0]",3,0.007852965747702001,-30,11,3,0.034697855750487006,41,1
66,"(2,19)",,False,39,"[16, 2, 12, 19, 18]",3,0.007852965747702001,-32,11,3,0.030604288499025002,43,1
67,"(2,19)",,False,39,"[16, 2, 12, 19, 18]",3,0.007852965747702001,-32,11,3,0.030604288499025002,43,1
68,16:14,assassinate,True,34,"[16, 10, 9, 7, 2]",3,0.008187134502923,-34,11,3,0.037231968810916005,45,1
69,16:14,assassinate,True,34,"[16, 10, 9, 7, 2]",3,0.008187134502923,-34,11,3,0.037231968810916005,45,1
70,8:8,assassinate,True,31,"[1, 13, 2, 3, 8]",4,0.063645224171539,-34,12,3,0.10350877192982401,46,1
71,8:8,assassinate,True,31,"[1, 13, 2, 3, 8]",4,0.063645224171539,-34,12,3,0.10350877192982401,46,1
72,19:4,assassinate,True,28,"[1, 11, 19, 14, 3]",3,0.012475633528265001,-36,12,2,0.087719298245614,48,1
73,19:4,assassinate,True,28,"[1, 11, 19, 14, 3]",3,0.012475633528265001,-36,12,2,0.087719298245614,48,1
74,9:2,assassinate,True,28,"[19, 16, 18, 9, 10]",3,0.006237816764132,-34,14,2,0.0,48,1
75,9:2,assassinate,True,28,"[19, 16, 18, 9, 10]",3,0.006237816764132,-34,14,2,0.0,48,1
76,"(3,9)",,True,30,"[3, 6, 14, 10, 9]",3,0.006237816764132,-32,16,2,0.0,48,1
77,"(3,9)",,True,30,"[3, 6, 14, 10, 9]",3,0.006237816764132,-32,16,2,0.0,48,1
78,"(4,0)",,False,30,"[13, 4, 6, 2, 0]",3,0.096491228070175,-30,18,2,0.0,48,1
79,"(4,0)",,False,30,"[13, 4, 6, 2, 0]",3,0.096491228070175,-30,18,2,0.0,48,1
80,8:2,assassinate,True,30,"[12, 18, 2, 11, 8]",2,0.004873294346978,-28,20,2,0.0,48,1
81,8:2,assassinate,True,30,"[12, 18, 2, 11, 8]",2,0.004873294346978,-28,20,2,0.0,48,1
82,"(0,12)",,True,30,"[4, 10, 6, 0, 12]",2,0.021442495126705003,-26,22,3,0.019883040935672003,48,1
83,"(0,12)",,True,30,"[4, 10, 6, 0, 12]",2,0.021442495126705003,-26,22,3,0.019883040935672003,48,1
84,"(13,7)",,False,31,"[14, 13, 12, 10, 7]",2,0.026803118908382002,-26,23,3,0.027777777777777003,49,1
85,"(13,7)",,False,31,"[14, 13, 12, 10, 7]",2,0.026803118908382002,-26,23,3,0.027777777777777003,49,1
86,7:12,assassinate,True,26,"[1, 13, 2, 7, 5]",1,0.0,-26,24,3,0.087719298245614,50,1
87,7:12,assassinate,True,26,"[1, 13, 2, 7, 5]",1,0.0,-26,24,3,0.087719298245614,50,1
88,"(7,1)",,False,28,"[5, 10, 7, 4, 1]",1,0.0,-28,24,4,0.18128654970760202,52,1
89,"(7,1)",,False,28,"[5, 10, 7, 4, 1]",1,0.0,-28,24,4,0.18128654970760202,52,1
90,"(5,6)",,False,30,"[5, 0, 6, 17, 8]",1,0.0,-30,24,4,0.18128654970760202,54,1
91,"(5,6)",,False,30,"[5, 0, 6, 17, 8]",1,0.0,-30,24,4,0.18128654970760202,54,1
92,"(11,14)",,False,32,"[11, 7, 14, 10, 0]",1,0.0,-32,24,4,0.11306042884990201,56,1
93,"(11,14)",,False,32,"[11, 7, 14, 10, 0]",1,0.0,-32,24,4,0.11306042884990201,56,1
94,"(16,7)",,True,32,"[16, 5, 10, 17, 7]",1,0.0,-34,24,4,0.12670565302144202,58,1
95,"(16,7)",,True,32,"[16, 5, 10, 17, 7]",1,0.0,-34,24,4,0.12670565302144202,58,1
96,"(14,15)",,True,33,"[5, 14, 4, 15, 11]",1,0.0,-36,24,4,0.12037037037037,60,1
97,"(14,15)",,True,33,"[5, 14, 4, 15, 11]",1,0.0,-36,24,4,0.12037037037037,60,1
98,"(19,16)",,True,36,"[19, 13, 3, 16, 18]",3,0.034697855750487006,-38,24,4,0.062378167641325005,62,1
99,"(19,16)",,True,36,"[19, 13, 3, 16, 18]",3,0.034697855750487006,-38,24,4,0.062378167641325005,62,1
100,"(11,2)",,False,36,"[11, 2, 10, 6, 4]",3,0.030604288499025002,-40,24,4,0.054970760233918003,64,1
101,"(11,2)",,False,36,"[11, 2, 10, 6, 4]",3,0.030604288499025002,-40,24,4,0.054970760233918003,64,1
102,"(1,5)",,True,38,"[0, 15, 1, 7, 5]",3,0.027290448343079,-42,24,5,0.069200779727095,66,1
103,"(1,5)",,True,38,"[0, 15, 1, 7, 5]",3,0.027290448343079,-42,24,5,0.069200779727095,66,1
104,11:10,assassinate,True,34,"[4, 11, 10, 17, 18]",3,0.110136452241715,-42,25,5,0.162378167641325,67,1
105,11:10,assassinate,True,34,"[4, 11, 10, 17, 18]",3,0.110136452241715,-42,25,5,0.162378167641325,67,1
106,"(12,15)",,True,34,"[13, 7, 12, 17, 15]",4,0.13352826510721202,-42,26,5,0.14113060428849902,68,1
107,"(12,15)",,True,34,"[13, 7, 12, 17, 15]",4,0.13352826510721202,-42,26,5,0.14113060428849902,68,1
108,"(4,6)",,False,32,"[18, 4, 2, 13, 6]",4,0.11744639376218301,-40,28,4,0.057504873294346004,68,1
109,"(4,6)",,False,32,"[18, 4, 2, 13, 6]",4,0.11744639376218301,-40,28,4,0.057504873294346004,68,1
110,"(16,6)",,False,32,"[7, 16, 6, 13, 4]",4,0.12381416504223501,-38,30,4,0.079597141000649,68,1
111,"(16,6)",,False,32,"[7, 16, 6, 13, 4]",4,0.12381416504223501,-38,30,4,0.079597141000649,68,1
112,"(15,5)",,False,35,"[17, 12, 15, 14, 5]",4,0.09645873944119501,-36,32,4,0.064851944676506,68,1
113,"(15,5)",,False,35,"[17, 12, 15, 14, 5]",4,0.09645873944119501,-36,32,4,0.064851944676506,68,1
114,"(0,8)",,False,35,"[2, 15, 0, 8, 11]",4,0.044639376218323,-36,33,4,0.06218323586744601,69,1
115,"(0,8)",,False,35,"[2, 15, 0, 8, 11]",4,0.044639376218323,-36,33,4,0.06218323586744601,69,1
116,"(19,7)",,False,37,"[13, 6, 5, 19, 7]",5,0.11534391534391501,-34,35,4,0.067794486215538,69,1
117,"(19,7)",,False,37,"[13, 6, 5, 19, 7]",5,0.11534391534391501,-34,35,4,0.067794486215538,69,1
118,"(7,11)",,False,37,"[7, 14, 11, 10, 15]",5,0.12591896407685801,-32,37,4,0.08842476561774801,69,1
119,"(7,11)",,False,37,"[7, 14, 11, 10, 15]",5,0.12591896407685801,-32,37,4,0.08842476561774801,69,1
120,"(5,8)",,False,39,"[14, 5, 8, 18, 11]",5,0.094903926482873,-30,39,4,0.085180543952473,69,1
121,"(5,8)",,False,39,"[14, 5, 8, 18, 11]",5,0.094903926482873,-30,39,4,0.085180543952473,69,1
122,15:6,assassinate,True,37,"[19, 15, 2, 7, 18]",4,0.048236753499911,-30,40,4,0.053898635477582,70,1
123,15:6,assassinate,True,37,"[19, 15, 2, 7, 18]",4,0.048236753499911,-30,40,4,0.053898635477582,70,1
124,"(9,6)",,False,39,"[15, 2, 10, 9, 6]",4,0.032252348041821005,-30,41,4,0.035964912280701006,71,1
125,"(9,6)",,False,39,"[15, 2, 10, 9, 6]",4,0.032252348041821005,-30,41,4,0.035964912280701006,71,1
126,"(19,12)",,False,41,"[15, 3, 10, 19, 12]",5,0.056503973609236,-28,43,4,0.012587023113338001,71,1
127,"(19,12)",,False,41,"[15, 3, 10, 19, 12]",5,0.056503973609236,-28,43,4,0.012587023113338001,71,1
128,"(5,17)",,False,43,"[5, 16, 17, 11, 3]",5,0.063262322472848,-26,45,4,0.013157894736842,71,1
129,"(5,17)",,False,43,"[5, 16, 17, 11, 3]",5,0.063262322472848,-26,45,4,0.013157894736842,71,1
130,4:14,assassinate,True,38,"[4, 14, 6, 17, 13]",6,0.10332080200501201,-24,47,4,0.013645224171539001,71,1
131,4:14,assassinate,True,38,"[4, 14, 6, 17, 13]",6,0.10332080200501201,-24,47,4,0.013645224171539001,71,1
132,2:6,assassinate,True,36,"[17, 2, 12, 13, 3]",6,0.11794068504594801,-22,49,4,0.013854079643553,71,1
133,2:6,assassinate,True,36,"[17, 2, 12, 13, 3]",6,0.11794068504594801,-22,49,4,0.013854079643553,71,1
134,"(0,7)",,True,34,"[15, 0, 7, 4, 11]",5,0.10011138958507301,-20,51,4,0.052923976608187005,71,1
135,"(0,7)",,True,34,"[15, 0, 7, 4, 11]",5,0.10011138958507301,-20,51,4,0.052923976608187005,71,1
136,"(5,10)",,False,33,"[18, 9, 5, 2, 10]",5,0.11817738791423,-18,53,3,0.037670565302144,71,1
137,"(5,10)",,False,33,"[18, 9, 5, 2, 10]",5,0.11817738791423,-18,53,3,0.037670565302144,71,1
138,15:4,assassinate,True,31,"[4, 14, 15, 2, 0]",4,0.07755499860763,-16,55,3,0.019353940406571003,71,1
139,15:4,assassinate,True,31,"[4, 14, 15, 2, 0]",4,0.07755499860763,-16,55,3,0.019353940406571003,71,1
140,17:6,assassinate,True,29,"[6, 17, 3, 8, 4]",3,0.023391812865497002,-16,56,3,0.025730994152046,72,1
141,17:6,assassinate,True,29,"[6, 17, 3, 8, 4]",3,0.023391812865497002,-16,56,3,0.025730994152046,72,1
142,"(2,3)",,True,31,"[0, 14, 2, 11, 3]",3,0.029239766081871003,-16,57,3,0.031578947368421005,73,1
143,"(2,3)",,True,31,"[0, 14, 2, 11, 3]",3,0.029239766081871003,-16,57,3,0.031578947368421005,73,1
144,"(3,17)",,False,34,"[3, 5, 15, 7, 17]",5,0.132748538011695,-14,59,3,0.017933723196881,73,1
145,"(3,17)",,False,34,"[3, 5, 15, 7, 17]",5,0.132748538011695,-14,59,3,0.017933723196881,73,1
146,"(0,12)",,False,32,"[11, 9, 0, 12, 19]",4,0.09545159194282,-12,61,3,0.020662768031189,73,1
147,"(0,12)",,False,32,"[11, 9, 0, 12, 19]",4,0.09545159194282,-12,61,3,0.020662768031189,73,1
148,6:10,assassinate,True,26,"[6, 18, 9, 10, 0]",3,0.043859649122807,-10,63,3,0.033138401559454,73,1
149,6:10,assassinate,True,26,"[6, 18, 9, 10, 0]",3,0.043859649122807,-10,63,3,0.033138401559454,73,1
150,3:10,assassinate,True,22,"[2, 7, 3, 11, 1]",3,0.087719298245614,-8,65,3,0.087719298245614,73,1
151,3:10,assassinate,True,22,"[2, 7, 3, 11, 1]",3,0.087719298245614,-8,65,3,0.087719298245614,73,1
152,"(7,13)",,False,22,"[7, 11, 8, 17, 13]",3,0.09356725146198801,-6,67,2,0.079922027290448,73,1
153,"(7,13)",,False,22,"[7, 11, 8, 17, 13]",3,0.09356725146198801,-6,67,2,0.079922027290448,73,1
154,"(19,6)",,False,25,"[19, 7, 14, 6, 0]",3,0.09941520467836201,-4,69,2,0.052631578947368,73,1
155,"(19,6)",,False,25,"[19, 7, 14, 6, 0]",3,0.09941520467836201,-4,69,2,0.052631578947368,73,1
156,"(0,9)",,False,26,"[7, 4, 5, 0, 9]",2,0.09356725146198801,-4,70,2,0.175438596491228,74,1
157,"(0,9)",,False,26,"[7, 4, 5, 0, 9]",2,0.09356725146198801,-4,70,2,0.175438596491228,74,1
158,"(9,1)",,False,26,"[9, 16, 13, 1, 7]",2,0.087719298245614,-6,70,3,0.16959064327485301,76,1
159,"(9,1)",,False,26,"[9, 16, 13, 1, 7]",2,0.087719298245614,-6,70,3,0.16959064327485301,76,1
160,11:10,assassinate,True,22,"[19, 5, 11, 7, 8]",2,0.08187134502923901,-8,70,3,0.16627680311890802,78,1
161,11:10,assassinate,True,22,"[19, 5, 11, 7, 8]",2,0.08187134502923901,-8,70,3,0.16627680311890802,78,1
162,19:12,assassinate,True,17,"[9, 6, 18, 15, 19]",2,0.070175438596491,-8,71,3,0.13352826510721202,79,1
163,19:12,assassinate,True,17,"[9, 6, 18, 15, 19]",2,0.070175438596491,-8,71,3,0.13352826510721202,79,1
164,"(8,7)",,False,17,"[8, 0, 13, 2, 7]",2,0.070175438596491,-10,71,3,0.138401559454191,81,1
165,"(8,7)",,False,17,"[8, 0, 13, 2, 7]",2,0.070175438596491,-10,71,3,0.138401559454191,81,1
166,"(10,1)",,True,19,"[17, 10, 11, 1, 2]",2,0.070175438596491,-12,71,4,0.21364522417153903,83,1
167,"(10,1)",,True,19,"[17, 10, 11, 1, 2]",2,0.070175438596491,-12,71,4,0.21364522417153903,83,1
168,"(19,12)",,True,21,"[0, 19, 18, 4, 12]",2,0.07602339181286501,-14,71,4,0.23391812865497003,85,1
169,"(19,12)",,True,21,"[0, 19, 18, 4, 12]",2,0.07602339181286501,-14,71,4,0.23391812865497003,85,1
170,14:12,assassinate,True,16,"[11, 15, 10, 6, 14]",2,0.070175438596491,-16,71,4,0.21929824561403502,87,1
171,14:12,assassinate,True,16,"[11, 15, 10, 6, 14]",2,0.070175438596491,-16,71,4,0.21929824561403502,87,1
172,"(14,19)",,False,16,"[14, 8, 6, 17, 19]",2,0.07602339181286501,-18,71,3,0.183235867446393,89,1
173,"(14,19)",,False,16,"[14, 8, 6, 17, 19]",2,0.07602339181286501,-18,71,3,0.183235867446393,89,1
174,"(7,12)",,True,17,"[7, 13, 12, 18, 3]",2,0.026315789473684,-20,71,2,0.052631578947368,91,1
175,"(7,12)",,True,17,"[7, 13, 12, 18, 3]",2,0.026315789473684,-20,71,2,0.052631578947368,91,1
176,"(7,1)",,True,17,"[13, 7, 1, 19, 9]",2,0.032163742690058006,-20,72,2,0.06432748538011601,92,1
177,"(7,1)",,True,17,"[13, 7, 1, 19, 9]",2,0.032163742690058006,-20,72,2,0.06432748538011601,92,1
178,"(1,4)",,False,19,"[1, 9, 12, 14, 4]",2,0.011695906432748001,-22,72,3,0.10428849902534101,94,1
179,"(1,4)",,False,19,"[1, 9, 12, 14, 4]",2,0.011695906432748001,-22,72,3,0.10428849902534101,94,1
180,"(15,1)",,True,21,"[2, 7, 15, 3, 1]",3,0.011695906432748001,-24,72,4,0.13401559454191,96,1
181,"(15,1)",,True,21,"[2, 7, 15, 3, 1]",3,0.011695906432748001,-24,72,4,0.13401559454191,96,1
182,"(9,19)",,False,23,"[3, 9, 13, 19, 15]",3,0.011695906432748001,-26,72,4,0.11354775828460001,98,1
183,"(9,19)",,False,23,"[3, 9, 13, 19, 15]",3,0.011695906432748001,-26,72,4,0.11354775828460001,98,1
184,"(7,11)",,False,25,"[7, 5, 11, 6, 12]",3,0.008771929824561,-28,72,4,0.07846003898635401,100,1
185,"(7,11)",,False,25,"[7, 5, 11, 6, 12]",3,0.008771929824561,-28,72,4,0.07846003898635401,100,1
186,"(6,15)",,False,27,"[16, 3, 4, 6, 15]",4,0.032553606237816,-28,73,4,0.09541910331384,101,1
187,"(6,15)",,False,27,"[16, 3, 4, 6, 15]",4,0.032553606237816,-28,73,4,0.09541910331384,101,1
188,"(1,17)",,False,29,"[1, 15, 14, 17, 10]",4,0.035087719298245,-30,73,5,0.177387914230019,103,1
189,"(1,17)",,False,29,"[1, 15, 14, 17, 10]",4,0.035087719298245,-30,73,5,0.177387914230019,103,1
190,"(7,14)",,False,29,"[7, 13, 14, 5, 15]",4,0.038011695906432004,-32,73,5,0.19200779727095502,105,1
191,"(7,14)",,False,29,"[7, 13, 14, 5, 15]",4,0.038011695906432004,-32,73,5,0.19200779727095502,105,1
192,2:6,assassinate,True,27,"[2, 18, 19, 13, 8]",3,0.016764132553606002,-34,73,5,0.174366471734892,107,1
193,2:6,assassinate,True,27,"[2, 18, 19, 13, 8]",3,0.016764132553606002,-34,73,5,0.174366471734892,107,1
194,"(15,16)",,True,27,"[15, 19, 14, 8, 16]",3,0.007309941520467001,-36,73,5,0.16569200779727,109,1
195,"(15,16)",,True,27,"[15, 19, 14, 8, 16]",3,0.007309941520467001,-36,73,5,0.16569200779727,109,1
196,"(5,3)",,False,27,"[5, 8, 14, 3, 0]",3,0.037037037037037,-38,73,4,0.13937621832358602,111,1
197,"(5,3)",,False,27,"[5, 8, 14, 3, 0]",3,0.037037037037037,-38,73,4,0.13937621832358602,111,1
198,15:8,assassinate,True,24,"[13, 10, 15, 2, 14]",2,0.014619883040935,-40,73,4,0.140350877192982,113,1
