,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(10,1)",,False,2,"[10, 15, 14, 5, 1]",1,0.0,1,1,1,0.0,0,1
1,"(10,1)",,False,2,"[10, 15, 14, 5, 1]",1,0.0,1,1,1,0.0,0,1
2,"(9,12)",,False,4,"[9, 12, 15, 16, 10]",1,0.0,1,1,1,0.0,0,1
3,"(9,12)",,False,4,"[9, 12, 15, 16, 10]",1,0.0,1,1,1,0.0,0,1
4,"(5,1)",,True,6,"[5, 11, 14, 1, 17]",2,0.005847953216374001,2,2,2,0.005847953216374001,0,1
5,"(5,1)",,True,6,"[5, 11, 14, 1, 17]",2,0.005847953216374001,2,2,2,0.005847953216374001,0,1
6,"(10,15)",,False,9,"[10, 15, 6, 17, 2]",4,0.052631578947368,4,4,2,0.029239766081871003,0,1
7,"(10,15)",,False,9,"[10, 15, 6, 17, 2]",4,0.052631578947368,4,4,2,0.029239766081871003,0,1
8,"(3,13)",,False,11,"[3, 13, 11, 14, 8]",4,0.052631578947368,6,6,2,0.029239766081871003,0,1
9,"(3,13)",,False,11,"[3, 13, 11, 14, 8]",4,0.052631578947368,6,6,2,0.029239766081871003,0,1
10,"(18,6)",,False,13,"[9, 18, 6, 16, 3]",4,0.140350877192982,8,8,2,0.046783625730994004,0,1
11,"(18,6)",,False,13,"[9, 18, 6, 16, 3]",4,0.140350877192982,8,8,2,0.046783625730994004,0,1
12,9:4,assassinate,True,12,"[7, 9, 11, 8, 10]",5,0.122807017543859,10,10,2,0.040935672514619006,0,1
13,9:4,assassinate,True,12,"[7, 9, 11, 8, 10]",5,0.122807017543859,10,10,2,0.040935672514619006,0,1
14,10:6,assassinate,True,10,"[15, 1, 7, 10, 12]",5,0.11111111111111101,12,12,1,0.0,0,1
15,10:6,assassinate,True,10,"[15, 1, 7, 10, 12]",5,0.11111111111111101,12,12,1,0.0,0,1
16,"(19,15)",,False,12,"[19, 15, 4, 11, 5]",5,0.134502923976608,14,14,1,0.0,0,1
17,"(19,15)",,False,12,"[19, 15, 4, 11, 5]",5,0.134502923976608,14,14,1,0.0,0,1
18,"(13,12)",,False,14,"[0, 6, 13, 12, 2]",5,0.18713450292397601,16,16,1,0.0,0,1
19,"(13,12)",,False,14,"[0, 6, 13, 12, 2]",5,0.18713450292397601,16,16,1,0.0,0,1
20,"(1,5)",,False,15,"[1, 19, 14, 6, 5]",7,0.309941520467836,18,18,0,-0.001,0,1
21,"(1,5)",,False,15,"[1, 19, 14, 6, 5]",7,0.309941520467836,18,18,0,-0.001,0,1
22,"(15,12)",,False,18,"[0, 15, 13, 7, 12]",7,0.350877192982456,20,20,0,-0.001,0,1
23,"(15,12)",,False,18,"[0, 15, 13, 7, 12]",7,0.350877192982456,20,20,0,-0.001,0,1
24,10:4,assassinate,True,17,"[13, 6, 12, 11, 10]",6,0.269005847953216,22,22,0,-0.001,0,1
25,10:4,assassinate,True,17,"[13, 6, 12, 11, 10]",6,0.269005847953216,22,22,0,-0.001,0,1
26,"(19,5)",,False,17,"[10, 19, 11, 1, 5]",6,0.36549707602339104,24,24,0,-0.001,0,1
27,"(19,5)",,False,17,"[10, 19, 11, 1, 5]",6,0.36549707602339104,24,24,0,-0.001,0,1
28,"(13,19)",,False,19,"[10, 1, 13, 9, 19]",6,0.304093567251461,26,26,0,-0.001,0,1
29,"(13,19)",,False,19,"[10, 1, 13, 9, 19]",6,0.304093567251461,26,26,0,-0.001,0,1
30,"(10,13)",,False,21,"[10, 6, 3, 14, 13]",6,0.269005847953216,28,28,0,-0.001,0,1
31,"(10,13)",,False,21,"[10, 6, 3, 14, 13]",6,0.269005847953216,28,28,0,-0.001,0,1
32,"(0,15)",,False,21,"[8, 9, 0, 15, 12]",5,0.21929824561403502,30,30,0,-0.001,0,1
33,"(0,15)",,False,21,"[8, 9, 0, 15, 12]",5,0.21929824561403502,30,30,0,-0.001,0,1
34,19:6,assassinate,True,17,"[19, 15, 7, 8, 4]",4,0.228070175438596,32,32,0,-0.001,0,1
35,19:6,assassinate,True,17,"[19, 15, 7, 8, 4]",4,0.228070175438596,32,32,0,-0.001,0,1
36,"(1,13)",,False,19,"[2, 19, 1, 11, 13]",4,0.19298245614035,34,34,2,0.049707602339181006,0,1
37,"(1,13)",,False,19,"[2, 19, 1, 11, 13]",4,0.19298245614035,34,34,2,0.049707602339181006,0,1
38,"(0,16)",,False,19,"[13, 6, 0, 2, 16]",3,0.07309941520467801,36,36,2,0.014619883040935,0,1
39,"(0,16)",,False,19,"[13, 6, 0, 2, 16]",3,0.07309941520467801,36,36,2,0.014619883040935,0,1
40,"(1,17)",,False,21,"[8, 1, 0, 13, 17]",3,0.063840155945419,36,37,3,0.08966861598440501,1,1
41,"(1,17)",,False,21,"[8, 1, 0, 13, 17]",3,0.063840155945419,36,37,3,0.08966861598440501,1,1
42,"(14,5)",,False,21,"[7, 14, 5, 17, 11]",3,0.037134502923976,38,39,2,0.027095516569200003,1,1
43,"(14,5)",,False,21,"[7, 14, 5, 17, 11]",3,0.037134502923976,38,39,2,0.027095516569200003,1,1
44,15:2,assassinate,True,21,"[5, 4, 19, 11, 15]",4,0.110233918128654,40,41,2,0.031968810916179,1,1
45,15:2,assassinate,True,21,"[5, 4, 19, 11, 15]",4,0.110233918128654,40,41,2,0.031968810916179,1,1
46,"(14,9)",,False,23,"[7, 14, 13, 9, 10]",4,0.136744639376218,42,43,2,0.038206627680311,1,1
47,"(14,9)",,False,23,"[7, 14, 13, 9, 10]",4,0.136744639376218,42,43,2,0.038206627680311,1,1
48,"(3,0)",,False,23,"[3, 0, 14, 17, 18]",3,0.019168291098115003,42,44,2,0.021474983755685,2,1
49,"(3,0)",,False,23,"[3, 0, 14, 17, 18]",3,0.019168291098115003,42,44,2,0.021474983755685,2,1
50,"(12,13)",,False,21,"[15, 4, 5, 12, 13]",3,0.087719298245614,44,46,2,0.030701754385964,2,1
51,"(12,13)",,False,21,"[15, 4, 5, 12, 13]",3,0.087719298245614,44,46,2,0.030701754385964,2,1
52,"(16,5)",,False,23,"[16, 0, 13, 5, 15]",3,0.09356725146198801,46,48,2,0.038011695906432004,2,1
53,"(16,5)",,False,23,"[16, 0, 13, 5, 15]",3,0.09356725146198801,46,48,2,0.038011695906432004,2,1
54,"(8,5)",,False,23,"[8, 5, 13, 6, 14]",3,0.09356725146198801,46,49,2,0.14424951267056502,3,1
55,"(8,5)",,False,23,"[8, 5, 13, 6, 14]",3,0.09356725146198801,46,49,2,0.14424951267056502,3,1
56,2:4,assassinate,True,22,"[0, 2, 19, 16, 17]",3,0.087719298245614,48,51,2,0.0,3,1
57,2:4,assassinate,True,22,"[0, 2, 19, 16, 17]",3,0.087719298245614,48,51,2,0.0,3,1
58,"(1,7)",,True,22,"[6, 1, 17, 7, 18]",3,0.087719298245614,48,52,3,0.160818713450292,4,1
59,"(1,7)",,True,22,"[6, 1, 17, 7, 18]",3,0.087719298245614,48,52,3,0.160818713450292,4,1
60,9:2,assassinate,True,20,"[3, 18, 9, 7, 6]",2,0.0,46,52,2,0.11598440545808901,6,1
61,9:2,assassinate,True,20,"[3, 18, 9, 7, 6]",2,0.0,46,52,2,0.11598440545808901,6,1
62,"(0,5)",,False,20,"[19, 0, 6, 11, 5]",2,0.067251461988304,48,54,2,0.066276803118908,6,1
63,"(0,5)",,False,20,"[19, 0, 6, 11, 5]",2,0.067251461988304,48,54,2,0.066276803118908,6,1
