,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(12,10)",,True,2,"[12, 10, 11, 19, 14]",1,0.0,2,2,0,-0.001,0,1
1,"(12,10)",,True,2,"[12, 10, 11, 19, 14]",1,0.0,2,2,0,-0.001,0,1
2,"(13,1)",,False,4,"[13, 2, 7, 16, 1]",1,0.0,3,3,1,0.0,0,1
3,"(13,1)",,False,4,"[13, 2, 7, 16, 1]",1,0.0,3,3,1,0.0,0,1
4,"(18,6)",,True,6,"[18, 0, 6, 2, 5]",1,0.0,3,3,1,0.0,0,1
5,"(18,6)",,True,6,"[18, 0, 6, 2, 5]",1,0.0,3,3,1,0.0,0,1
6,"(5,12)",,True,8,"[5, 12, 19, 8, 10]",1,0.0,3,3,1,0.0,0,1
7,"(5,12)",,True,8,"[5, 12, 19, 8, 10]",1,0.0,3,3,1,0.0,0,1
8,"(18,9)",,False,10,"[18, 6, 15, 9, 17]",2,0.0029239766081870003,5,5,1,0.0,0,1
9,"(18,9)",,False,10,"[18, 6, 15, 9, 17]",2,0.0029239766081870003,5,5,1,0.0,0,1
10,"(6,19)",,False,12,"[6, 19, 13, 4, 3]",2,0.0029239766081870003,7,7,1,0.0,0,1
11,"(6,19)",,False,12,"[6, 19, 13, 4, 3]",2,0.0029239766081870003,7,7,1,0.0,0,1
12,"(10,18)",,True,14,"[7, 8, 10, 11, 18]",2,0.004385964912280001,9,9,1,0.0,0,1
13,"(10,18)",,True,14,"[7, 8, 10, 11, 18]",2,0.004385964912280001,9,9,1,0.0,0,1
14,2:6,assassinate,True,12,"[11, 2, 15, 5, 13]",1,0.0,10,10,1,0.0,0,1
15,2:6,assassinate,True,12,"[11, 2, 15, 5, 13]",1,0.0,10,10,1,0.0,0,1
16,"(11,1)",,False,14,"[11, 7, 1, 17, 8]",2,0.157894736842105,12,12,2,0.06432748538011601,0,1
17,"(11,1)",,False,14,"[11, 7, 1, 17, 8]",2,0.157894736842105,12,12,2,0.06432748538011601,0,1
18,"(9,13)",,False,16,"[9, 13, 7, 10, 3]",2,0.0,12,13,2,0.070175438596491,1,1
19,"(9,13)",,False,16,"[9, 13, 7, 10, 3]",2,0.0,12,13,2,0.070175438596491,1,1
20,"(12,8)",,True,16,"[12, 15, 10, 8, 2]",2,0.0,10,13,2,0.070175438596491,3,1
21,"(12,8)",,True,16,"[12, 15, 10, 8, 2]",2,0.0,10,13,2,0.070175438596491,3,1
22,"(16,1)",,False,18,"[16, 10, 7, 19, 1]",2,0.0,8,13,3,0.14619883040935602,5,1
23,"(16,1)",,False,18,"[16, 10, 7, 19, 1]",2,0.0,8,13,3,0.14619883040935602,5,1
24,9:10,assassinate,True,15,"[9, 14, 12, 5, 6]",3,0.026315789473684,9,14,3,0.026315789473684,5,1
25,9:10,assassinate,True,15,"[9, 14, 12, 5, 6]",3,0.026315789473684,9,14,3,0.026315789473684,5,1
26,"(12,13)",,True,17,"[4, 12, 13, 2, 14]",3,0.050682261208576,9,15,3,0.088693957115009,6,1
27,"(12,13)",,True,17,"[4, 12, 13, 2, 14]",3,0.050682261208576,9,15,3,0.088693957115009,6,1
28,"(18,16)",,False,19,"[18, 17, 9, 13, 16]",3,0.027680311890838003,8,15,3,0.058089668615984004,7,1
29,"(18,16)",,False,19,"[18, 17, 9, 13, 16]",3,0.027680311890838003,8,15,3,0.058089668615984004,7,1
30,"(6,11)",,True,19,"[14, 3, 6, 11, 13]",3,0.027680311890838003,8,16,3,0.058089668615984004,8,1
31,"(6,11)",,True,19,"[14, 3, 6, 11, 13]",3,0.027680311890838003,8,16,3,0.058089668615984004,8,1
32,"(5,10)",,False,19,"[5, 10, 8, 0, 2]",3,0.075048732943469,10,18,2,0.017376775271512,8,1
33,"(5,10)",,False,19,"[5, 10, 8, 0, 2]",3,0.075048732943469,10,18,2,0.017376775271512,8,1
34,"(10,12)",,False,17,"[6, 10, 2, 14, 12]",3,0.134502923976608,12,20,2,0.046783625730994004,8,1
35,"(10,12)",,False,17,"[6, 10, 2, 14, 12]",3,0.134502923976608,12,20,2,0.046783625730994004,8,1
36,"(1,10)",,False,20,"[1, 14, 10, 0, 16]",3,0.157894736842105,12,21,3,0.16666666666666602,9,1
37,"(1,10)",,False,20,"[1, 14, 10, 0, 16]",3,0.157894736842105,12,21,3,0.16666666666666602,9,1
38,"(0,1)",,True,23,"[0, 10, 8, 7, 1]",4,0.16959064327485301,12,22,4,0.17251461988304,10,1
39,"(0,1)",,True,23,"[0, 10, 8, 7, 1]",4,0.16959064327485301,12,22,4,0.17251461988304,10,1
40,"(2,16)",,False,25,"[2, 9, 16, 15, 13]",4,0.19298245614035,12,23,4,0.19688109161793302,11,1
41,"(2,16)",,False,25,"[2, 9, 16, 15, 13]",4,0.19298245614035,12,23,4,0.19688109161793302,11,1
42,"(11,0)",,False,26,"[3, 11, 5, 8, 0]",3,0.09356725146198801,14,25,4,0.07699805068226101,11,1
43,"(11,0)",,False,26,"[3, 11, 5, 8, 0]",3,0.09356725146198801,14,25,4,0.07699805068226101,11,1
44,"(17,0)",,False,26,"[9, 17, 0, 8, 11]",2,0.0,14,26,4,0.040935672514619006,12,1
45,"(17,0)",,False,26,"[9, 17, 0, 8, 11]",2,0.0,14,26,4,0.040935672514619006,12,1
46,"(1,9)",,False,29,"[3, 18, 1, 12, 9]",2,0.0,12,26,5,0.129629629629629,14,1
47,"(1,9)",,False,29,"[3, 18, 1, 12, 9]",2,0.0,12,26,5,0.129629629629629,14,1
48,"(16,17)",,False,31,"[12, 16, 17, 15, 0]",2,0.0,10,26,5,0.140350877192982,16,1
49,"(16,17)",,False,31,"[12, 16, 17, 15, 0]",2,0.0,10,26,5,0.140350877192982,16,1
50,"(18,15)",,False,34,"[18, 3, 19, 15, 7]",4,0.029629629629629003,8,26,5,0.106237816764132,18,1
51,"(18,15)",,False,34,"[18, 3, 19, 15, 7]",4,0.029629629629629003,8,26,5,0.106237816764132,18,1
52,"(13,2)",,False,32,"[3, 13, 2, 7, 5]",4,0.032553606237816,6,26,5,0.110136452241715,20,1
53,"(13,2)",,False,32,"[3, 13, 2, 7, 5]",4,0.032553606237816,6,26,5,0.110136452241715,20,1
54,"(8,11)",,True,32,"[10, 8, 11, 3, 4]",4,0.053021442495126005,4,26,4,0.10867446393762101,22,1
55,"(8,11)",,True,32,"[10, 8, 11, 3, 4]",4,0.053021442495126005,4,26,4,0.10867446393762101,22,1
56,"(16,3)",,False,34,"[16, 18, 3, 0, 7]",4,0.071734892787524,2,26,4,0.110136452241715,24,1
