,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(6,0)",,False,0,"[11, 3, 6, 13, 0]",0,-0.001,1,1,0,-0.001,0,1
1,"(6,0)",,False,0,"[11, 3, 6, 13, 0]",0,-0.001,1,1,0,-0.001,0,1
2,"(3,19)",,False,2,"[3, 19, 17, 15, 14]",1,0.0,3,3,0,-0.001,0,1
3,"(3,19)",,False,2,"[3, 19, 17, 15, 14]",1,0.0,3,3,0,-0.001,0,1
4,"(3,9)",,False,4,"[3, 9, 16, 12, 5]",1,0.0,5,5,0,-0.001,0,1
5,"(3,9)",,False,4,"[3, 9, 16, 12, 5]",1,0.0,5,5,0,-0.001,0,1
6,"(3,4)",,False,6,"[3, 4, 0, 19, 14]",1,0.0,7,7,0,-0.001,0,1
7,"(3,4)",,False,6,"[3, 4, 0, 19, 14]",1,0.0,7,7,0,-0.001,0,1
8,"(16,10)",,False,8,"[16, 10, 3, 5, 2]",1,0.0,9,9,0,-0.001,0,1
9,"(16,10)",,False,8,"[16, 10, 3, 5, 2]",1,0.0,9,9,0,-0.001,0,1
10,"(9,1)",,False,10,"[9, 7, 18, 1, 4]",2,0.005847953216374001,11,11,1,0.0,0,1
11,"(9,1)",,False,10,"[9, 7, 18, 1, 4]",2,0.005847953216374001,11,11,1,0.0,0,1
12,"(1,17)",,True,12,"[1, 4, 0, 17, 19]",3,0.122807017543859,13,13,2,0.11695906432748501,0,1
13,"(1,17)",,True,12,"[1, 4, 0, 17, 19]",3,0.122807017543859,13,13,2,0.11695906432748501,0,1
14,"(14,11)",,False,14,"[14, 16, 11, 18, 5]",3,0.18713450292397601,15,15,2,0.12865497076023302,0,1
15,"(14,11)",,False,14,"[14, 16, 11, 18, 5]",3,0.18713450292397601,15,15,2,0.12865497076023302,0,1
16,"(1,13)",,False,16,"[9, 6, 1, 13, 15]",3,0.11695906432748501,17,17,3,0.11111111111111101,0,1
17,"(1,13)",,False,16,"[9, 6, 1, 13, 15]",3,0.11695906432748501,17,17,3,0.11111111111111101,0,1
18,"(12,15)",,False,18,"[12, 15, 18, 19, 13]",3,0.16959064327485301,19,19,3,0.125730994152046,0,1
19,"(12,15)",,False,18,"[12, 15, 18, 19, 13]",3,0.16959064327485301,19,19,3,0.125730994152046,0,1
20,"(5,2)",,False,20,"[12, 5, 2, 6, 0]",3,0.207602339181286,21,21,3,0.15204678362573001,0,1
21,"(5,2)",,False,20,"[12, 5, 2, 6, 0]",3,0.207602339181286,21,21,3,0.15204678362573001,0,1
22,"(1,16)",,False,20,"[8, 13, 6, 1, 16]",3,0.269005847953216,23,23,4,0.157894736842105,0,1
23,"(1,16)",,False,20,"[8, 13, 6, 1, 16]",3,0.269005847953216,23,23,4,0.157894736842105,0,1
24,"(1,2)",,False,22,"[12, 4, 15, 1, 2]",3,0.129629629629629,23,24,5,0.24074074074074,1,1
25,"(1,2)",,False,22,"[12, 4, 15, 1, 2]",3,0.129629629629629,23,24,5,0.24074074074074,1,1
26,"(19,3)",,False,22,"[19, 17, 3, 16, 15]",4,0.21734892787524301,21,24,5,0.48050682261208505,3,1
27,"(19,3)",,False,22,"[19, 17, 3, 16, 15]",4,0.21734892787524301,21,24,5,0.48050682261208505,3,1
28,"(4,3)",,False,22,"[19, 0, 15, 4, 3]",4,0.23196881091617902,19,24,5,0.433723196881091,5,1
29,"(4,3)",,False,22,"[19, 0, 15, 4, 3]",4,0.23196881091617902,19,24,5,0.433723196881091,5,1
30,"(14,9)",,False,22,"[14, 9, 15, 7, 13]",4,0.21734892787524301,17,24,5,0.48050682261208505,7,1
