,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(6,16)",,True,2,"[6, 16, 4, 2, 13]",0,-0.001,0,0,0,-0.001,0,1
1,"(6,16)",,True,2,"[6, 16, 4, 2, 13]",0,-0.001,0,0,0,-0.001,0,1
2,"(9,15)",,True,4,"[9, 15, 18, 13, 2]",0,-0.001,0,0,0,-0.001,0,1
3,"(9,15)",,True,4,"[9, 15, 18, 13, 2]",0,-0.001,0,0,0,-0.001,0,1
4,9:4,assassinate,True,3,"[6, 13, 18, 4, 9]",0,-0.001,1,1,0,-0.001,0,1
5,9:4,assassinate,True,3,"[6, 13, 18, 4, 9]",0,-0.001,1,1,0,-0.001,0,1
6,"(4,3)",,True,5,"[4, 3, 18, 11, 15]",1,0.0,3,3,0,-0.001,0,1
7,"(4,3)",,True,5,"[4, 3, 18, 11, 15]",1,0.0,3,3,0,-0.001,0,1
8,"(18,7)",,True,7,"[18, 0, 7, 12, 8]",1,0.0,5,5,0,-0.001,0,1
9,"(18,7)",,True,7,"[18, 0, 7, 12, 8]",1,0.0,5,5,0,-0.001,0,1
10,"(12,16)",,True,9,"[12, 16, 0, 5, 17]",1,0.0,7,7,0,-0.001,0,1
11,"(12,16)",,True,9,"[12, 16, 0, 5, 17]",1,0.0,7,7,0,-0.001,0,1
12,2:4,assassinate,True,8,"[5, 14, 19, 11, 2]",1,0.0,9,9,0,-0.001,0,1
13,2:4,assassinate,True,8,"[5, 14, 19, 11, 2]",1,0.0,9,9,0,-0.001,0,1
14,"(14,17)",,True,10,"[14, 17, 7, 16, 13]",1,0.0,11,11,0,-0.001,0,1
15,"(14,17)",,True,10,"[14, 17, 7, 16, 13]",1,0.0,11,11,0,-0.001,0,1
16,"(18,3)",,True,12,"[18, 3, 14, 12, 0]",1,0.0,13,13,0,-0.001,0,1
17,"(18,3)",,True,12,"[18, 3, 14, 12, 0]",1,0.0,13,13,0,-0.001,0,1
18,8:4,assassinate,True,11,"[7, 6, 8, 18, 16]",2,0.011695906432748001,15,15,0,-0.001,0,1
19,8:4,assassinate,True,11,"[7, 6, 8, 18, 16]",2,0.011695906432748001,15,15,0,-0.001,0,1
20,17:2,assassinate,True,11,"[10, 17, 1, 7, 2]",2,0.029239766081871003,17,17,0,-0.001,0,1
21,17:2,assassinate,True,11,"[10, 17, 1, 7, 2]",2,0.029239766081871003,17,17,0,-0.001,0,1
22,3:6,assassinate,True,9,"[3, 19, 11, 5, 4]",3,0.052631578947368,19,19,0,-0.001,0,1
23,3:6,assassinate,True,9,"[3, 19, 11, 5, 4]",3,0.052631578947368,19,19,0,-0.001,0,1
24,5:4,assassinate,True,8,"[8, 4, 5, 1, 10]",3,0.052631578947368,21,21,0,-0.001,0,1
25,5:4,assassinate,True,8,"[8, 4, 5, 1, 10]",3,0.052631578947368,21,21,0,-0.001,0,1
26,19:4,assassinate,True,7,"[7, 13, 19, 6, 9]",3,0.052631578947368,23,23,0,-0.001,0,1
27,19:4,assassinate,True,7,"[7, 13, 19, 6, 9]",3,0.052631578947368,23,23,0,-0.001,0,1
28,"(12,0)",,True,7,"[13, 19, 12, 0, 5]",2,0.011695906432748001,25,25,0,-0.001,0,1
29,"(12,0)",,True,7,"[13, 19, 12, 0, 5]",2,0.011695906432748001,25,25,0,-0.001,0,1
30,3:2,assassinate,True,7,"[2, 11, 3, 18, 15]",2,0.005847953216374001,27,27,0,-0.001,0,1
31,3:2,assassinate,True,7,"[2, 11, 3, 18, 15]",2,0.005847953216374001,27,27,0,-0.001,0,1
32,"(15,1)",,True,9,"[15, 1, 7, 0, 12]",2,0.005847953216374001,29,29,1,0.0,0,1
33,"(15,1)",,True,9,"[15, 1, 7, 0, 12]",2,0.005847953216374001,29,29,1,0.0,0,1
34,9:2,assassinate,True,9,"[13, 2, 15, 9, 5]",1,0.0,30,30,2,0.0,0,1
35,9:2,assassinate,True,9,"[13, 2, 15, 9, 5]",1,0.0,30,30,2,0.0,0,1
36,"(7,17)",,True,11,"[7, 17, 9, 18, 4]",1,0.0,30,30,2,0.0,0,1
37,"(7,17)",,True,11,"[7, 17, 9, 18, 4]",1,0.0,30,30,2,0.0,0,1
38,"(15,16)",,True,11,"[10, 0, 15, 16, 9]",2,0.035087719298245,32,32,2,0.017543859649122,0,1
39,"(15,16)",,True,11,"[10, 0, 15, 16, 9]",2,0.035087719298245,32,32,2,0.017543859649122,0,1
40,19:4,assassinate,True,10,"[12, 9, 19, 17, 10]",1,0.0,32,33,2,0.005847953216374001,1,1
41,19:4,assassinate,True,10,"[12, 9, 19, 17, 10]",1,0.0,32,33,2,0.005847953216374001,1,1
42,"(5,11)",,True,12,"[5, 11, 4, 18, 8]",1,0.0,30,33,2,0.005847953216374001,3,1
43,"(5,11)",,True,12,"[5, 11, 4, 18, 8]",1,0.0,30,33,2,0.005847953216374001,3,1
44,17:4,assassinate,True,11,"[2, 6, 15, 17, 12]",1,0.0,30,34,2,0.005847953216374001,4,1
45,17:4,assassinate,True,11,"[2, 6, 15, 17, 12]",1,0.0,30,34,2,0.005847953216374001,4,1
46,"(1,7)",,True,11,"[11, 16, 1, 12, 7]",1,0.0,28,34,3,0.09941520467836201,6,1
47,"(1,7)",,True,11,"[11, 16, 1, 12, 7]",1,0.0,28,34,3,0.09941520467836201,6,1
48,"(7,4)",,True,13,"[0, 13, 7, 4, 18]",1,0.0,26,34,3,0.078947368421052,8,1
49,"(7,4)",,True,13,"[0, 13, 7, 4, 18]",1,0.0,26,34,3,0.078947368421052,8,1
50,"(15,14)",,True,13,"[15, 14, 6, 0, 8]",1,0.0,24,34,3,0.09844054580896601,10,1
51,"(15,14)",,True,13,"[15, 14, 6, 0, 8]",1,0.0,24,34,3,0.09844054580896601,10,1
52,"(17,6)",,True,15,"[17, 6, 19, 8, 0]",1,0.0,22,34,3,0.096491228070175,12,1
53,"(17,6)",,True,15,"[17, 6, 19, 8, 0]",1,0.0,22,34,3,0.096491228070175,12,1
54,"(2,9)",,True,15,"[2, 9, 0, 3, 10]",1,0.0,20,34,2,0.026315789473684,14,1
55,"(2,9)",,True,15,"[2, 9, 0, 3, 10]",1,0.0,20,34,2,0.026315789473684,14,1
56,"(19,16)",,True,15,"[19, 16, 5, 12, 13]",1,0.0,20,34,1,0.0,14,1
57,"(19,16)",,True,15,"[19, 16, 5, 12, 13]",1,0.0,20,34,1,0.0,14,1
58,14:4,assassinate,True,14,"[3, 17, 12, 14, 2]",0,-0.001,19,34,1,0.0,15,1
59,14:4,assassinate,True,14,"[3, 17, 12, 14, 2]",0,-0.001,19,34,1,0.0,15,1
60,"(11,1)",,True,16,"[13, 3, 11, 19, 1]",0,-0.001,17,34,2,0.140350877192982,17,1
61,"(11,1)",,True,16,"[13, 3, 11, 19, 1]",0,-0.001,17,34,2,0.140350877192982,17,1
62,"(16,1)",,True,16,"[16, 11, 19, 1, 7]",0,-0.001,15,34,2,0.140350877192982,19,1
63,"(16,1)",,True,16,"[16, 11, 19, 1, 7]",0,-0.001,15,34,2,0.140350877192982,19,1
64,"(10,14)",,True,18,"[10, 2, 14, 13, 3]",0,-0.001,13,34,2,0.15204678362573001,21,1
65,"(10,14)",,True,18,"[10, 2, 14, 13, 3]",0,-0.001,13,34,2,0.15204678362573001,21,1
66,"(3,11)",,True,20,"[3, 2, 12, 10, 11]",0,-0.001,11,34,2,0.228070175438596,23,1
67,"(3,11)",,True,20,"[3, 2, 12, 10, 11]",0,-0.001,11,34,2,0.228070175438596,23,1
68,13:8,assassinate,True,17,"[12, 8, 18, 13, 16]",0,-0.001,9,34,2,0.122807017543859,25,1
69,13:8,assassinate,True,17,"[12, 8, 18, 13, 16]",0,-0.001,9,34,2,0.122807017543859,25,1
70,"(16,19)",,True,17,"[18, 2, 12, 16, 19]",0,-0.001,7,34,2,0.12865497076023302,27,1
71,"(16,19)",,True,17,"[18, 2, 12, 16, 19]",0,-0.001,7,34,2,0.12865497076023302,27,1
72,12:6,assassinate,True,15,"[12, 17, 6, 4, 7]",0,-0.001,5,34,2,0.122807017543859,29,1
73,12:6,assassinate,True,15,"[12, 17, 6, 4, 7]",0,-0.001,5,34,2,0.122807017543859,29,1
74,"(2,1)",,True,17,"[7, 2, 15, 19, 1]",0,-0.001,3,34,3,0.09844054580896601,31,1
